orf_id	AMB_vs_CTRL_logFC	AMB_vs_CTRL_FDR	AMB+LF_vs_CTRL_logFC	AMB+LF_vs_CTRL_FDR
CNAG_03044	-1.66101618861492	0.001643283482665	-1.78312282294425	0.002034074775848
CNAG_03045	0.542898389704961	0.006707327679569	0.464430742687688	0.022065509530825
CNAG_03046	-0.248751787410192	0.125068083964994	-0.145077771062921	0.420324043731269
CNAG_03047	-1.46109628526642	0.000615703141265	-1.54406603357179	0.000847816070393
CNAG_03048	0.405986771560814	0.013517869294459	0.383064816063525	0.02841208735558
CNAG_03049	-0.142826379012305	0.486213056654783	-0.299282023707163	0.204408739049912
CNAG_03050	0.568650025762917	0.012199852439371	0.534441373211454	0.026919641824139
CNAG_03051	-0.333770010046595	0.029750321558039	-0.362018148707552	0.03581261034828
CNAG_03052	-0.100687717193895	0.286051368429485	-0.092535377648285	0.386534645488212
CNAG_03053	-0.427606516368919	0.032061718188126	-0.534716956908034	0.022714410211029
CNAG_03054	0.822000925097399	0.002415228589175	1.0155620956733	0.001536940685763
CNAG_03055	-0.975577761716204	0.004801321055638	-0.986020878725119	0.008554521379366
CNAG_03056	0.032800371275179	0.927549037026374	0.32389231484671	0.373398000038181
CNAG_03057	-1.11882033963091	0.001406741407977	-1.18586737292777	0.001964200599981
CNAG_03058	3.45069023050622	0.001586161676224	4.70496665010559	0.000645026905713
CNAG_03059	2.26473085165373	0.000748305903065	2.27154909552991	0.000999402845285
CNAG_03060	0.941318960883757	0.00107353080972	0.89895485424942	0.001957982250241
CNAG_03061	-0.342869445869524	0.18361956602669	-0.352900104200457	0.226022931963189
CNAG_03063	-0.521051325454314	0.008671305663863	-0.596219435608317	0.008960831394072
CNAG_03064	-1.40397781584817	0.002766619236641	-1.4933555177068	0.004026947132458
CNAG_03065	-0.523488152526957	0.039583407598786	-0.420451450877913	0.123105628876627
CNAG_03067	0.813516879538041	0.002805356308985	0.935201830931549	0.002506804828663
CNAG_03068	2.84052105600526	6.04E-06	2.65307936481756	1.82E-05
CNAG_03069	0.431457261646077	0.012511688832693	0.533430806929362	0.008064053045146
CNAG_03070	0.171595892845557	0.283524592273441	0.29894939988246	0.107699251641576
CNAG_03071	0.014951598289262	0.938773725092791	-0.185669098266105	0.378152712393579
CNAG_03072	-0.286068587593769	0.016040786790205	-0.087243209510647	0.451408797774859
CNAG_03075	-0.187028854813535	0.191013572232625	-0.006914250420713	0.969587157326321
CNAG_03076	0.368155922050595	0.033768807324697	0.378487610233253	0.046384093812381
CNAG_03077	0.043800521493905	0.891273836666116	0.109487769018017	0.762432205114834
CNAG_03078	0.071035573753871	0.514811698860618	0.079309535580222	0.521664367966305
CNAG_03079	0.367933194757833	0.023929598450798	0.78257192734843	0.00137922612401
CNAG_03080	-0.798581914403692	0.012021457967939	-0.853720886486979	0.017000525693321
CNAG_03081	-0.555229512924033	0.007990832520557	-0.397016059090274	0.055197173302819
CNAG_03082	0.937401297896379	0.001371705620741	0.837542828019302	0.003465774964249
CNAG_03083	1.60046050517112	0.002421897292236	1.59664338571731	0.003788227374766
CNAG_03084	2.4877298784245	0.008872931293551	2.73852392754328	0.007646870205232
CNAG_03085	2.02852178367761	0.000400123829507	1.61523848723103	0.001244405551952
CNAG_03086	1.22175437258329	7.49E-05	1.20801923997637	0.000131673359559
CNAG_03087	0.468113286823802	0.20478037318564	0.576587451397499	0.161821505775887
CNAG_03090	-0.063508230478561	0.750942910391443	-0.127086790061049	0.564484924888751
CNAG_03092	-0.065930861796353	0.593737583148876	-0.099451522349181	0.474222631074213
CNAG_03096	-0.279925211521737	0.144889648410825	-0.456815215452482	0.048177682328248
CNAG_03097	-0.197021916360955	0.14167116835728	-0.183580541003014	0.219808123599333
CNAG_03098	-0.770168497337065	0.002134917109168	-0.601601356004569	0.011757860246919
CNAG_03099	-0.387319420952744	0.050572643589399	-0.459817012251153	0.043220537539095
CNAG_03100	-0.065361171896231	0.533132261030063	-0.066493759836375	0.576688979780894
CNAG_03101	-0.951625779526957	0.002372876106329	-1.13847484386339	0.001933948755488
CNAG_03102	-0.277350651879615	0.225253586309604	-0.367197316337258	0.163622984168656
CNAG_03103	-0.425928842994083	0.005700444851992	-0.182379922058294	0.19030507735887
CNAG_03104	-0.364112480604868	0.067674674768661	-0.462487807276398	0.046384093812381
CNAG_03105	0.026570476426802	0.933148193568201	-0.249379466302311	0.453068809608951
CNAG_03106	-0.74465525442917	0.019806737507817	-0.757839801591227	0.032558812102978
CNAG_03107	0.331986648892497	0.366707087707085	0.012597944546165	0.978510998488583
CNAG_03108	-0.212792232248057	0.275361772498358	-0.33519745629227	0.13732916742098
CNAG_03109	-0.260939738366191	0.037221227119443	-0.147992587126405	0.255152220650621
CNAG_03110	0.471306603295904	0.005444614147388	0.688185246994198	0.001628309314181
CNAG_03113	1.76557026409894	0.001084926125804	2.37709513052089	0.000453925306022
CNAG_03114	1.85286097216376	0.000812637598528	2.34761576787907	0.000449570384913
CNAG_03115	0.239801042848079	0.058529745521359	0.307615429713927	0.035604765175886
CNAG_03116	-0.311128462966875	0.015066242220033	-0.385484208145577	0.0107104054772
CNAG_03117	0.100610508607332	0.428995814800972	0.079083405495623	0.5847351472467
CNAG_03118	-0.19227825559313	0.146452232202872	-0.36833964712637	0.025920067734644
CNAG_03119	-0.643842115384404	0.020372184711615	-0.719195188611449	0.022143154779165
CNAG_03120	-0.394246113782106	0.039763111266803	-0.52458525190387	0.02183611509439
CNAG_03121	0.10234960889257	0.291630201412662	0.117537279042985	0.283631639651064
CNAG_03122	-0.086631343363039	0.465059078524553	0.057630143139397	0.670557340285396
CNAG_03123	-0.231993150494518	0.105632431515475	-0.17949371543684	0.254448191704324
CNAG_03124	-0.952364575034358	0.00325421055837	-1.08935171017586	0.003465774964249
CNAG_03125	-1.20177250485002	0.00132197187376	-1.28998114001607	0.001826002789738
CNAG_03126	-0.268546678895187	0.181949348110644	-0.326768915238029	0.154023552622795
CNAG_03127	-0.240164619610851	0.114685990726097	-0.331559916530526	0.063935138779208
CNAG_03128	0.854389401548971	0.014237190398003	1.09398498869026	0.007594635637543
CNAG_03129	-0.632256570845282	0.022326365516942	-0.761027518857968	0.018132733961087
CNAG_03130	-0.745616774205376	0.00162915693114	-0.683909518364763	0.004266798897242
CNAG_03133	0.269834339929077	0.114555253645678	0.328827791542234	0.090496127569816
CNAG_03134	-0.56487954767913	0.021584944928604	-0.579622417858017	0.033495399384603
CNAG_03135	-0.963534343241442	0.001728875435203	-1.03020996455471	0.00235911700393
CNAG_03136	0.672889379107133	0.00109670710265	0.642160138090709	0.00204902783786
CNAG_03137	0.022684627310433	0.875251221901406	-0.130942074068558	0.409106448271001
CNAG_03138	0.460955933468542	0.002365054252666	0.535071808586415	0.00196578965084
CNAG_03139	-0.653098451070812	0.011347516967448	-0.70137173930476	0.015623974259199
CNAG_03140	1.16978759722546	0.002352968563969	1.17313703321568	0.00358592482504
CNAG_03141	0.910068759857735	0.002058516571597	1.28144891765092	0.00079306610476
CNAG_03142	2.75737268887814	0.008682010654978	4.37932719356389	0.001901332379474
CNAG_03143	3.36720529034649	0.002058516571597	3.87330607238558	0.001526603389896
CNAG_03144	-0.292342126249178	0.147349241276511	-0.345962137745898	0.133194126618204
CNAG_03145	1.08464139577623	0.001487490295075	0.247651763151554	0.315045466338374
CNAG_03146	0.726595478085133	0.001728837115297	0.679727191255789	0.003689181945641
CNAG_03147	-0.381498151024118	0.053819650034133	-0.433968703370619	0.053136223167745
CNAG_03148	-1.47174218649542	0.000651597618125	-1.58425693367338	0.000885903014371
CNAG_03149	-0.27058679315407	0.051137395642039	-0.226768466854243	0.130215973502378
CNAG_03150	-0.749971817777504	0.010289666132185	-0.587078251764461	0.048177682328248
CNAG_03151	-0.115236793235667	0.331747950195439	0.142308062272687	0.289093531820715
CNAG_03152	-0.515019637202242	0.005964411525479	-0.546252181782995	0.00865224329087
CNAG_03153	-0.421279564459757	0.006215444268075	-0.390568632031012	0.01617601811343
CNAG_03154	0.035985264358541	0.726527075146138	0.089185592430161	0.432247869555286
CNAG_03155	0.264539457640206	0.080814112157455	0.379588443904879	0.033959837773387
CNAG_03156	-0.296682822618929	0.103318236039936	-0.348326163381248	0.095307480570535
CNAG_03157	0.215424895101138	0.161173817252865	0.267414532346986	0.125744726468008
CNAG_03158	-0.03128887616828	0.791376927658597	-0.147962705823806	0.256047959081368
CNAG_03159	-1.01402766291469	0.005058131624825	-0.910691626553052	0.015321730879504
CNAG_03160	0.256074492656757	0.064332326282816	0.373763115763054	0.023919498213316
CNAG_03161	0.469844952468493	0.06057195199038	0.647515677716493	0.02757487730888
CNAG_03162	0.210024576942053	0.462588699379328	0.895953369954492	0.017142149934358
CNAG_03163	-0.850013555854316	0.004608247579392	-0.624763662364682	0.032125260172425
CNAG_03164	0.123647708125332	0.728350401184812	0.132911690335199	0.733507314935429
CNAG_03165	-0.51524635546038	0.011449527616895	-0.462061543263011	0.032114891460252
CNAG_03166	-0.58169574742215	0.019806737507817	-0.62873785610091	0.025217080001876
CNAG_03167	-1.22517589544546	0.002058516571597	-1.28906560511046	0.003171383407463
CNAG_03168	0.480890239446677	0.05397306428923	0.170682374865875	0.515734421561744
CNAG_03169	0.409676169847508	0.35171719452406	0.169988652611189	0.718332010455128
CNAG_03170	0.115994601972451	0.464346858098997	0.156661492113885	0.379506536959386
CNAG_03171	-0.929573876395629	0.000796083076635	-0.713847163815227	0.004387151421729
CNAG_03172	0.423252777540296	0.014351023947058	0.359091586598962	0.044389432612963
CNAG_03173	0.76880706226654	0.001084926125804	0.868879519838761	0.000988482419288
CNAG_03174	-0.322222628356878	0.036066940912196	-0.274851492645033	0.096017582058228
CNAG_03175	-0.361611583755488	0.021315724827747	-0.563708284932694	0.005347507051372
CNAG_03176	-0.679241711029036	0.004860358715837	-0.07298501433552	0.738473777884948
CNAG_03177	-0.025385580063877	0.873801968172559	0.047328332112946	0.792852105591038
CNAG_03178	1.35342158325212	0.001212231651698	1.75299925850875	0.000587082611328
CNAG_03179	0.558120410056042	0.112879765220302	0.468110167387028	0.219452373382523
CNAG_03181	0.340518139717259	0.39589779445329	-0.366798995877106	0.412751713621906
CNAG_03182	0.239207262060044	0.087648195186161	0.357752248348581	0.032347463874923
CNAG_03183	-0.204701995692464	0.119090728090701	0.013949737080399	0.92963015980984
CNAG_03184	-1.54478007483902	0.001045183985694	-1.62789953926562	0.001542727631575
CNAG_03185	0.126949603578377	0.286894065335692	0.065908887689491	0.627174298160261
CNAG_03186	0.092048010391623	0.394729087610669	-0.106006863383702	0.388963965431835
CNAG_03187	0.59813373752183	0.008145045861646	0.760949437779304	0.004579177745614
CNAG_03188	-0.787217271652477	0.001777493475117	-0.705317816469375	0.005195647404284
CNAG_03189	-0.470041212761814	0.002040431246066	-0.400478669997697	0.007505500179567
CNAG_03190	-0.080358041852902	0.497754102539599	-0.010698531801337	0.941916662649358
CNAG_03191	-0.232637445352105	0.091375603963468	0.003232645146422	0.98523006856391
CNAG_03192	0.113525690987305	0.391970944520796	0.004267248635124	0.979192968085517
CNAG_03193	0.089739669480303	0.791341339469527	0.362866407584931	0.316167111799441
CNAG_03194	0.026909687884556	0.892781390278694	0.093439111310728	0.667716796769824
CNAG_03195	-0.026831901217851	0.885417134476412	-0.471330862910669	0.037968226787874
CNAG_03196	-0.38688543104126	0.028259055128476	-0.392421432271555	0.044203464118929
CNAG_03197	0.60754685707466	0.013532879168167	0.3239460677305	0.170146650430852
CNAG_03198	-0.351066664739112	0.042150872699943	-0.454725107230195	0.025930731866844
CNAG_03199	1.97866887959017	0.010145600183896	2.13226647949535	0.012861006513986
CNAG_03202	-0.011604767008266	0.920809529484748	0.035172916611011	0.783689516819626
CNAG_03203	-0.20777664106599	0.164983268395022	-0.284789691179851	0.101117995566715
CNAG_03204	0.331967664686741	0.090025458203941	0.236718377057829	0.263111768210398
CNAG_03205	-1.41641461064555	0.002974537795952	-1.39290211197502	0.006147645280451
CNAG_03206	-0.103919696329373	0.558924251774061	-0.037853557855854	0.855543676731515
CNAG_03210	-0.008129998058831	0.949201381338152	0.190524698013004	0.169210463833052
CNAG_03211	0.263352810872137	0.458829182371222	0.26534512272954	0.499042510186493
CNAG_03212	-1.1364515184472	0.004632255649826	-1.24676904850093	0.005965216537707
CNAG_03213	0.399456210160621	0.006873833879999	0.45358317683645	0.006570863633916
CNAG_03214	0.300981168496857	0.051570458382948	0.343421521401675	0.048046370294907
CNAG_03215	-0.103939337795184	0.694790757006642	-0.193152333194643	0.496717726558421
CNAG_03216	0.066727104022381	0.652886277016433	0.262395074750364	0.121338738725982
CNAG_03217	0.471183216332141	0.005599628466199	0.632248611453587	0.002504532579697
CNAG_03220	-0.059030726946982	0.654531227502315	0.022824220496206	0.883379787904793
CNAG_03221	-0.32366323190305	0.083120007697394	-0.467866813269946	0.036776109298279
CNAG_03222	-0.265756492030131	0.18361956602669	-0.324893946593981	0.154720829661009
CNAG_03223	-0.747449368918434	0.001968096351632	-0.80549917303532	0.002606965651685
CNAG_03224	0.533371514359024	0.059250311381814	0.143396820329833	0.63184539757803
CNAG_03225	0.752248958567713	0.000466265852547	0.803211777946714	0.000520560743383
CNAG_03226	0.283693906078526	0.157415912132318	0.552375145770109	0.026014083760738
CNAG_03227	0.374540007165989	0.224972692355846	1.00132154856068	0.013576291636134
CNAG_03228	0.498861455551519	0.206182757819984	1.44256949758998	0.007760489843561
CNAG_03229	0.442934782067249	0.277032688872384	0.362477706789623	0.42728676139047
CNAG_03230	0.936879264709361	0.003341501683518	1.15314728214282	0.00196578965084
CNAG_03230	0.936879264709361	0.003341501683518	1.15314728214282	0.00196578965084
CNAG_03231	-0.627269835660469	0.049535727981721	-1.03124140222685	0.010338615327947
CNAG_03232	0.790231262371076	0.011461438618482	1.08031871248793	0.004547354429245
CNAG_03233	1.17015569881521	0.000459727322764	1.21764248557977	0.000525696033169
CNAG_03234	2.15581841619274	2.93E-05	1.95087732607257	8.81E-05
CNAG_03235	-0.276474074508717	0.030112820982436	-0.274672849054969	0.050172503290945
CNAG_03236	-0.104448598144134	0.469670674857765	0.094226710743188	0.565816790145266
CNAG_03237	-0.642180142271793	0.010168676285095	-0.713739055114473	0.011848061921947
CNAG_03238	-0.72166686381323	0.052159009677159	-0.754023839242899	0.057632853249611
CNAG_03239	-1.53653531153226	0.00194176131668	-1.49358233432476	0.004178353490291
CNAG_03240	0.03829104009995	0.776168392252819	-0.055651410642956	0.712852621557559
CNAG_03241	0.509203748046386	0.00388931765091	0.55693526010701	0.004266798897242
CNAG_03242	0.245939958884293	0.208458564323486	0.060377812709343	0.791323141805344
CNAG_03243	0.165170915043499	0.253198614090041	0.058121448600065	0.727097233425824
CNAG_03244	-0.115290088983458	0.293133384302309	-0.115436836910274	0.353157421682887
CNAG_03245	0.817280977313094	0.000493848806111	0.796711627873751	0.000835652117545
CNAG_03246	-0.97265025594245	0.004487574634317	-1.09798955217367	0.004871329679548
CNAG_03247	0.231139192843152	0.021875337651321	0.284071514830101	0.015140521136347
CNAG_03248	-0.055809116531803	0.555795477139749	0.05377806747203	0.617287032596652
CNAG_03249	-0.232686805566701	0.092626854649088	-0.216698441556994	0.159143397273894
CNAG_03250	0.600129841297527	0.000898196934009	0.726989170359379	0.000579516581006
CNAG_03251	-0.272688178039074	0.128889425484765	-0.427904299695013	0.047497357851391
CNAG_03258	-0.322827391508655	0.080049192608432	-0.621098061248833	0.0107104054772
CNAG_03259	0.65565551968335	0.360811083458277	0.265432805565629	0.730090732354391
CNAG_03260	-0.38157137810689	0.049515508347661	-0.514814367023933	0.026200505925118
CNAG_03261	-0.286269799044979	0.03563079287393	-0.287264449418243	0.056568689385571
CNAG_03262	-0.195681288834067	0.13476333571259	-0.188102673709017	0.200215307351429
CNAG_03263	-0.256532630626902	0.242414433089762	-0.355501404461841	0.161019577663749
CNAG_03264	-0.642585636575415	0.005700444851992	-0.735888879603878	0.005822188267814
CNAG_03265	-0.673313762840309	0.002015874352322	-0.600872218493123	0.006079120314071
CNAG_03266	0.308701010139693	0.03311393450424	0.548372221438886	0.004397478649374
CNAG_03267	-0.090674980009775	0.398452881366454	0.054262408052464	0.659883106457562
CNAG_03268	1.13425393261451	0.002501122150366	1.62457836797815	0.000831293683479
CNAG_03269	0.27606898833495	0.026023551107486	0.181829142485948	0.152453407791651
CNAG_03270	-0.169166594124031	0.248036116781815	-0.233733784940185	0.165604949857522
CNAG_03271	-0.370526974170154	0.003810289786643	-0.350599404661666	0.008830541293256
CNAG_03272	0.198393661352811	0.29789659424778	-0.073152459979686	0.739151531689736
CNAG_03273	-0.294983931878401	0.018822360393366	-0.193374797215238	0.129290219242712
CNAG_03274	-0.337400486687968	0.07462834132777	-0.367580331737585	0.084823638523558
CNAG_03275	0.256448768970243	0.121278322782656	0.374263794343237	0.053265304236284
CNAG_03276	-0.33724276884698	0.041103895657881	-0.143097155079848	0.402907371881773
CNAG_03277	-0.213690301378436	0.26659678265801	-0.049217951183948	0.826906623171543
CNAG_03279	-0.01710665902755	0.913977700767279	-0.237452984295922	0.169976980373818
CNAG_03280	0.093597864158398	0.585258138938271	-0.025474665460493	0.901813786619431
CNAG_03281	0.188141771891112	0.403260370240813	-0.468442941577554	0.083785450922864
CNAG_03282	0.764114760958638	0.005320555403082	0.806366062855601	0.006776589166637
CNAG_03283	-0.277609414665237	0.101076130635494	-0.360440689417226	0.067862084449391
CNAG_03284	-0.971286852506842	0.003953103038754	-1.06269648667569	0.004963669119166
CNAG_03285	-0.403631603825098	0.013978082256257	-0.419469820484691	0.021419015774414
CNAG_03286	-0.581201990443957	0.003130243257484	-0.505485855115295	0.011091641632325
CNAG_03287	-0.479597277169334	0.009889011184666	-0.337102249481588	0.069268428642129
CNAG_03288	-0.018473989318874	0.906738578804395	0.017343805652462	0.925359338839426
CNAG_03289	-0.019637588128891	0.861986502471024	-0.174990807282063	0.164559108346197
CNAG_03290	-0.396458350263148	0.013711962130484	-0.279236789647855	0.086423912303882
CNAG_03291	-0.805957572078308	0.00229939167105	-0.890371261392173	0.002752508951478
CNAG_03292	1.57124093153431	0.011744944146632	0.427041087501725	0.476010438857257
CNAG_03293	-0.971427540312385	0.002491237614879	-0.995431503686095	0.004178353490291
CNAG_03294	0.453325042385533	0.021237464130941	0.227987186228742	0.242649019092749
CNAG_03295	-1.63684441898317	0.005205599131212	-1.53330070725975	0.013908988108429
CNAG_03296	-0.605278473367717	0.002494486112627	-0.411362180406216	0.0251415905061
CNAG_03297	-0.493564130139381	0.007888221996051	-0.415658067194775	0.029976762492015
CNAG_03298	-0.126526744576106	0.451919574799276	-0.247548641280935	0.200950204760044
CNAG_03299	-0.089236061588945	0.422891746375661	-0.132575251386464	0.295227904351142
CNAG_03300	-1.21401406156211	0.001779553933833	-1.35478194823916	0.002025216360215
CNAG_03301	-0.497350706477876	0.031092826490293	-0.397362214108774	0.106069036203364
CNAG_03302	-1.5536941999061	0.003969936625331	-1.726515414076	0.004894321897945
CNAG_03303	-0.342796232100307	0.099618754201651	-0.567566554132584	0.027750932112951
CNAG_03304	0.048022829290859	0.790424112523576	0.073620608208466	0.714730471264964
CNAG_03305	-0.202043753401983	0.097152062218485	-0.079310807977288	0.553490951711435
CNAG_03306	0.187200301011128	0.221038210057127	0.189180480902297	0.27040452641059
CNAG_03308	-0.79581155173371	0.008292572960819	-1.02231136874734	0.005264452902433
CNAG_03309	0.032351241854477	0.776876206126929	0.147976684063557	0.236688740936344
CNAG_03310	-0.97064253056768	0.001206797149518	-1.09394535169064	0.001298647084674
CNAG_03311	-1.50294729693022	0.000466265852547	-1.71236557804336	0.000502507943553
CNAG_03312	-1.47701366876582	0.004038166809134	-1.67606963451658	0.004064270879073
CNAG_03313	-1.2303975930807	0.007958028249657	-1.31753230454745	0.01066787565935
CNAG_03314	0.340797325631907	0.030582322138784	0.39746249919494	0.026455983977722
CNAG_03315	-0.140622441185272	0.260848757322595	-0.185655532020169	0.194904969376502
CNAG_03316	-0.105731894490292	0.344516752051857	-0.136619287967354	0.283681777684218
CNAG_03317	-0.13738561247656	0.201791420852984	-0.125480699975659	0.300066318963889
CNAG_03318	0.648259368825097	0.006428174237432	0.847476235460393	0.003035937825623
CNAG_03319	-0.129361072253977	0.317428719523894	-0.043194587459887	0.775322596591236
CNAG_03320	-0.312916254058677	0.076192496242445	-0.290182177811378	0.137020002223969
CNAG_03321	0.081294973536972	0.518094184161529	0.13634991710262	0.335515243384584
CNAG_03322	-0.910420816812587	0.005397797367028	-1.19542917558792	0.003218840492315
CNAG_03323	-0.516361520406693	0.010120256990479	-0.553483728472495	0.014038352172079
CNAG_03324	-0.271466319505273	0.051814475437778	-0.207163096149655	0.165792986872519
CNAG_03325	-0.224450108488985	0.111366876147426	-0.25551231641359	0.111729714199013
CNAG_03326	0.460310996581618	0.008625047428519	0.416839509022877	0.022441801350301
CNAG_03327	-0.34271309271612	0.303600511595577	-0.58391153798526	0.121305782494749
CNAG_03328	-0.164425972948592	0.156942102403812	-0.221583776259149	0.100191260483837
CNAG_03329	-0.6209483409937	0.00714612385971	-0.776349361335755	0.004882215037757
CNAG_03330	-0.1548463725463	0.402244835358152	-0.398249447520528	0.072526264545525
CNAG_03331	-0.234367888732114	0.042283817203301	-0.332733887076236	0.017296368595145
CNAG_03332	-0.947806201324865	0.003904766904468	-0.928773064329589	0.007950717264647
CNAG_03333	1.10248298120262	0.003217375379577	1.82913392936655	0.00055983656486
CNAG_03335	-0.630251646311367	0.00298489466978	-0.545932850869061	0.010659546237169
CNAG_03336	-0.655830551797135	0.000466265852547	-0.425584579336789	0.005063836671005
CNAG_03337	-0.286358144992092	0.093979511856023	-0.348652715319697	0.076674702849617
CNAG_03338	-0.399060872525444	0.006265892455266	-0.06144917056169	0.642895382313557
CNAG_03339	0.135712015924749	0.507426693466658	-0.099661269875777	0.668276743375981
CNAG_03340	0.055094432761751	0.827852378476762	-0.538662882497309	0.063947394989451
CNAG_03341	-1.22836395800518	0.004651578549789	-1.37636019065158	0.005357751892199
CNAG_03342	-1.52395984321069	0.001297662794662	-1.58879997850733	0.001998039049217
CNAG_03343	-0.304022590283839	0.047162723419564	-0.288860274554716	0.085431198165662
CNAG_03344	-0.596806447517412	0.023173688967503	-0.765125351611272	0.0139898932509
CNAG_03345	0.647610609161137	0.006600882317984	0.806402484826008	0.004031689699642
CNAG_03346	0.194159862429408	0.383962580444399	0.299906773103214	0.23534949203668
CNAG_03347	-0.337094485135252	0.225556025822438	0.723874771681882	0.034816914525108
CNAG_03348	0.217714874257332	0.09558808741557	0.336324264999906	0.031768175072409
CNAG_03349	-0.399389225826152	0.010220253674652	-0.324675557424526	0.042528661523464
CNAG_03352	0.068967517713561	0.529695127689286	0.143065897275844	0.248284338958285
CNAG_03353	-0.699983434647558	0.003638319423395	-0.726970079429088	0.005696248540785
CNAG_03354	-0.635067527179529	0.00950261547953	-0.705181353096077	0.010970768300082
CNAG_03355	0.509213730504264	0.005843218649526	0.578896789408678	0.005451652109062
CNAG_03356	-0.275286993325984	0.086602175573359	-0.160339348264671	0.356329256129286
CNAG_03357	-0.853806654145776	0.00626268574054	-0.930663308322612	0.008101005922661
CNAG_03358	0.247953789660648	0.03412288675705	0.339795948636687	0.015105916431397
CNAG_03359	0.1124147945496	0.29926305469361	0.102063976522036	0.40447921498549
CNAG_03360	-0.109257272441209	0.433439255785688	0.01274904252406	0.941301623564779
CNAG_03361	0.425135689560185	0.007447473231139	0.496639458305602	0.006245785204005
CNAG_03362	0.063148729646332	0.607736763127488	0.217192738236789	0.123277645049296
CNAG_03363	0.015494090021869	0.923548027731434	0.211190985177746	0.218488521422431
CNAG_03364	-0.074487438918001	0.481579777222762	0.124365369974638	0.298179064441156
CNAG_03365	0.395131252532529	0.021357898308075	0.612934356385961	0.00498725667787
CNAG_03366	0.106139680912319	0.517160658687949	-0.168888121318904	0.36339808185608
CNAG_03367	-0.284159672603674	0.030582322138784	-0.311136006965742	0.035728888583982
CNAG_03368	-0.910699348998902	0.002265614546192	-0.766879600256106	0.009151649717071
CNAG_03369	-1.26534708802054	0.001670994195319	-1.23736485794166	0.003490583713421
CNAG_03370	0.199298387946748	0.060260689347543	0.188898161697274	0.103559493259039
CNAG_03372	0.636331531442205	0.003018586905135	0.892341903562003	0.001133520977411
CNAG_03373	-0.065861058703996	0.587203257880014	-0.029125088446221	0.837141952831554
CNAG_03374	-0.422170121623248	0.157656155584102	-0.645481628695273	0.06678967648121
CNAG_03375	0.874516047306216	0.000230541984563	0.779500783293605	0.000554565600527
CNAG_03376	0.221921419772951	0.135594909971982	0.393179125254026	0.030115028877194
CNAG_03377	-0.627484710380842	0.002509928023479	-0.767832398807247	0.001886299754931
CNAG_03378	-0.856042172621762	0.000755811676794	-0.949938598790385	0.000873594732038
CNAG_03379	0.059667784891905	0.644977093551068	-0.088347460167866	0.545886491367291
CNAG_03380	-0.016440833237476	0.890072473701844	0.11614921773766	0.36643830184274
CNAG_03381	-0.329484692730735	0.080990266013342	-0.521330984857062	0.025217080001876
CNAG_03382	-0.095486746029503	0.348209814038935	-0.12379454267716	0.285902123852689
CNAG_03383	-1.28280204655626	0.00109670710265	-1.39776624975962	0.00137922612401
CNAG_03384	-0.094380553788978	0.781159570769682	-0.632539379969749	0.108727772371904
CNAG_03385	-0.36343895765309	0.070001267366093	-0.535255111927302	0.027569489319368
CNAG_03386	-0.035887524734303	0.68657913618008	-0.131659530995993	0.188749154115799
CNAG_03387	-0.186119926782869	0.329063007041586	-0.246207414984074	0.256900167494222
CNAG_03388	0.097243310578478	0.42309484524397	-0.020505648327664	0.887874418592234
CNAG_03389	0.595184328257294	0.091526862228976	0.128249558945049	0.743122580418448
CNAG_03390	-0.708347574068341	0.003341501683518	-0.69218431755393	0.006878068159295
CNAG_03391	-0.007989972285336	0.955550392157868	-0.11595522343603	0.458628498986094
CNAG_03392	0.74138239462079	0.001371705620741	0.519092356348222	0.010779038993092
CNAG_03393	-0.534708456008431	0.021629180956475	-0.335783715371172	0.154720829661009
CNAG_03394	-0.200984612506341	0.256031200948015	-0.234190565634055	0.240698457599364
CNAG_03395	0.227265449307648	0.1374586915849	0.48598155162649	0.013851206748459
CNAG_03396	0.042005807547023	0.6955680158203	-0.020598759788045	0.869667269844371
CNAG_03397	0.146432644936336	0.466207621566926	-0.043964291885415	0.853215260803659
CNAG_03398	2.38285071750966	1.64E-05	2.57204973306452	1.84E-05
CNAG_03399	-0.15575973378184	0.133233279629182	-0.162534733341545	0.164547556640876
CNAG_03400	0.237076787070762	0.20495292246246	-0.042582970407755	0.844326561466448
CNAG_03401	-0.281291986643395	0.070789953099552	-0.476178460342898	0.015473322424995
CNAG_03402	0.155925468021941	0.139290680414838	0.143589315997067	0.219963139868206
CNAG_03403	-0.281757769604774	0.077907658347692	-0.003226237787845	0.987327021096731
CNAG_03404	0.216439451652587	0.074015343514011	0.161979743785025	0.215017818952214
CNAG_03405	-0.060664839574894	0.771545765824114	-0.210245438598967	0.359878906074633
CNAG_03406	-0.728102369220535	0.006520480515103	-0.715709390850214	0.013048306814331
CNAG_03407	-0.091446008557977	0.807887885242063	-0.602542333618257	0.154720829661009
CNAG_03408	3.56879635463438	0.004037953748904	5.52332684397546	0.001106726047942
CNAG_03409	0.030211504384277	0.791593404085035	0.133197316733287	0.287650383947187
CNAG_03410	0.002475630352099	0.980173494442003	0.111606601765766	0.304508744952742
CNAG_03411	-0.379095945888176	0.035774824339602	-0.435090078516525	0.03498859287236
CNAG_03412	0.283283064873224	0.085093673902268	0.339991315186887	0.069346519646701
CNAG_03413	-0.51765475107452	0.005564466091855	-0.577389045244334	0.00635701578274
CNAG_03414	0.147138391575645	0.410755281120308	-0.083896079693555	0.682777938365428
