"Entry" "orf_id"
"3809" "J9VLP9" "CNAG_04009"
"3810" "J9VIJ6" "CNAG_00256"
"3811" "J9VNI3" "CNAG_05704"
"3812" "T2BM48" "CNAG_05096"
"3813" "J9VT74" "CNAG_01251"
"3814" "J9VRT0" "CNAG_05120"
"3815" "J9VWL8" "CNAG_04259"
"3816" "J9VLH5" "CNAG_03919"
"3817" "J9VGQ5" "CNAG_04072"
"3818" "J9VPX2" "CNAG_02937"
"3819" "J9VZU1" "CNAG_05530"
"3820" "J9VIQ4" "CNAG_03789"
"3821" "J9VND6" "CNAG_01223"
"3822" "J9VY99" "CNAG_03480"
"3823" "J9VS24" "CNAG_05896"
"3824" "J9VYP5" "CNAG_06314"
"3825" "J9VVM0" "CNAG_07924"
"3826" "J9VKI4" "CNAG_01173"
"3827" "J9VJX6" "CNAG_01372"
"3828" "T2BNZ1" "CNAG_02293"
"3829" "J9VLL8" "CNAG_00999"
"3830" "J9VS46" "CNAG_02425"
"3831" "J9VLA3" "CNAG_03874"
"3832" "J9VRS6" "CNAG_05797"
"3833" "J9VKV5" "CNAG_00174"
"3834" "J9VW65" "CNAG_06491"
"3835" "J9VGR8" "CNAG_03842"
"3836" "J9VE11" "CNAG_00136"
"3837" "J9VIL6" "CNAG_07345"
"3838" "J9VLI3" "CNAG_01034"
"3839" "J9VQF6" "CNAG_03487"
"3840" "J9VLW6" "CNAG_02373"
"3841" "J9VN34" "CNAG_01286"
"3842" "J9VQJ3" "CNAG_03522"
"3843" "J9VTA6" "CNAG_07658"
"3844" "J9VVP9" "CNAG_04751"
"3845" "J9VWS1" "CNAG_01656"
"3846" "J9VJ75" "CNAG_05013"
"3847" "J9VXB6" "CNAG_03130"
"3848" "J9VY95" "CNAG_04601"
"3849" "J9VZC5" "CNAG_05379"
"3850" "J9VGW3" "CNAG_03053"
"3851" "T2BNF9" "CNAG_05266"
"3852" "J9VRQ8" "CNAG_02524"
"3853" "J9VTJ0" "CNAG_01567"
"3854" "J9VXI4" "CNAG_05532"
"3855" "J9VLM0" "CNAG_07487"
"3856" "J9VUN3" "CNAG_01746"
"3857" "J9VZ66" "CNAG_07945"
"3858" "J9VH28" "CNAG_03958"
"3859" "J9VNJ5" "CNAG_06543"
"3860" "J9W2T4" "CNAG_06208"
"3861" "J9VRR3" "CNAG_05782"
"3862" "J9VKE5" "CNAG_01216"
"3863" "J9VR47" "CNAG_01057"
"3864" "J9VVK6" "CNAG_04800"
"3865" "J9VWZ6" "CNAG_05926"
"3866" "J9VWM0" "CNAG_06415"
"3867" "J9W3X5" "CNAG_05460"
"3868" "J9VPK2" "CNAG_05271"
"3869" "J9VXB0" "CNAG_09000"
"3870" "J9VN47" "CNAG_02678"
"3871" "J9W045" "CNAG_04840"
"3872" "J9VLJ3" "CNAG_00422"
"3873" "J9VPU9" "CNAG_02418"
"3874" "J9VWG3" "CNAG_04192"
"3875" "J9VLL5" "CNAG_05072"
"3876" "J9VR56" "CNAG_03533"
"3877" "J9VD06" "CNAG_00019"
"3878" "J9VMH7" "CNAG_02882"
"3879" "J9VGN5" "CNAG_00366"
"3880" "J9VZ76" "CNAG_04309"
"3881" "J9VIY9" "CNAG_00426"
"3882" "J9VNK0" "CNAG_06548"
"3883" "J9VRJ5" "CNAG_00891"
"3884" "J9VRL1" "CNAG_05718"
"3885" "J9W2V6" "CNAG_06237"
"3886" "J9VG21" "CNAG_06752"
"3887" "J9VU47" "CNAG_01588"
"3888" "J9VWP0" "CNAG_05806"
"3889" "J9VIF3" "CNAG_07524"
"3890" "J9VLE4" "CNAG_02526"
"3891" "J9VLY5" "CNAG_02347"
"3892" "J9VU30" "CNAG_04161"
"3893" "J9VUS7" "CNAG_02386"
"3894" "J9VFW4" "CNAG_00104"
"3895" "J9VRZ1" "CNAG_04523"
"3896" "J9VW69" "CNAG_04139"
"3897" "J9VWB9" "CNAG_05351"
"3898" "J9VY53" "CNAG_04663"
"3899" "J9W100" "CNAG_06411"
"3900" "J9VWI3" "CNAG_01571"
"3901" "J9VJD4" "CNAG_05296"
"3902" "J9VEI3" "CNAG_00619"
"3903" "J9VGT1" "CNAG_00423"
"3904" "J9VR19" "CNAG_06904"
"3905" "J9VMH0" "CNAG_07631"
"3906" "T2BN48" "CNAG_06978"
"3907" "T2BPN3" "CNAG_08003"
"3908" "J9VRD0" "CNAG_04277"
"3909" "J9VGD3" "CNAG_03932"
"3910" "J9VQE3" "CNAG_02179"
"3911" "J9VQW9" "CNAG_02592"
"3912" "T2BP42" "CNAG_06697"
"3913" "T2BNA5" "CNAG_02659"
"3914" "J9VVW7" "CNAG_06565"
"3915" "J9VZ79" "CNAG_01737"
"3916" "J9VUG3" "CNAG_01901"
"3917" "J9VJ49" "CNAG_05197"
"3918" "J9VIN3" "CNAG_03770"
"3919" "J9VNY7" "CNAG_05878"
"3920" "J9VQS4" "CNAG_06966"
"3921" "T2BLW7" "CNAG_07969"
"3922" "J9VR41" "CNAG_06928"
"3923" "J9VSU3" "CNAG_02130"
"3924" "J9VT84" "CNAG_06549"
"3925" "J9VNP6" "CNAG_01105"
"3926" "J9VVM6" "CNAG_03444"
"3927" "J9VWQ0" "CNAG_05821"
"3928" "J9VWY9" "CNAG_01687"
"3929" "J9VP22" "CNAG_05912"
"3930" "J9VG89" "CNAG_03643"
"3931" "J9VPH4" "CNAG_02506"
"3932" "J9VRV1" "CNAG_02485"
"3933" "J9W1W1" "CNAG_01894"
"3934" "T2BPW5" "CNAG_06161"
"3935" "J9VDX9" "CNAG_00106"
"3936" "J9VF75" "CNAG_00851"
"3937" "J9VNE6" "CNAG_01212"
"3938" "J9VNZ6" "CNAG_03885"
"3939" "J9VTB8" "CNAG_06578"
"3940" "J9VV62" "CNAG_04908"
"3941" "T2BP40" "CNAG_00257"
"3942" "J9VJW9" "CNAG_05265"
"3943" "J9VQT1" "CNAG_03400"
"3944" "J9VM97" "CNAG_07827"
"3945" "J9VRH2" "CNAG_04321"
"3946" "J9VKZ1" "CNAG_06946"
"3947" "J9VXU1" "CNAG_05657"
"3948" "J9VI39" "CNAG_00137"
"3949" "J9VY73" "CNAG_04636"
"3950" "J9VSQ0" "CNAG_04915"
"3951" "J9VW72" "CNAG_06497"
"3952" "J9VST7" "CNAG_03226"
"3953" "J9VUX6" "CNAG_02323"
"3954" "J9VTH5" "CNAG_06599"
"3955" "J9VVC4" "CNAG_03333"
"3956" "T2BNW8" "CNAG_05510"
"3957" "T2BPY2" "CNAG_06312"
"3958" "J9VJZ5" "CNAG_05297"
"3959" "J9VL78" "CNAG_00286"
"3960" "J9VLZ4" "CNAG_00860"
"3961" "J9VPA6" "CNAG_03098"
"3962" "J9VSB9" "CNAG_07705"
"3963" "J9VQ47" "CNAG_03372"
"3964" "J9VP45" "CNAG_00923"
"3965" "J9VP53" "CNAG_03955"
"3966" "J9VQ00" "CNAG_02912"
"3967" "J9VJ41" "CNAG_05187"
"3968" "J9VXD5" "CNAG_07837"
"3969" "J9VH14" "CNAG_02990"
"3970" "J9VMI0" "CNAG_02127"
"3971" "J9W1V1" "CNAG_05547"
"3972" "J9VVH0" "CNAG_06029"
"3973" "J9VZI8" "CNAG_05438"
"3974" "J9VN10" "CNAG_02725"
"3975" "J9VK82" "CNAG_06796"
"3976" "J9VQC9" "CNAG_03463"
"3977" "J9VSK0" "CNAG_02226"
"3978" "J9VVN1" "CNAG_04771"
"3979" "J9VT36" "CNAG_04593"
"3980" "J9VY77" "CNAG_04631"
"3981" "J9VYX0" "CNAG_04170"
"3982" "J9VLC0" "CNAG_01103"
"3983" "J9VMF0" "CNAG_02163"
"3984" "J9VS05" "CNAG_04538"
"3985" "J9VW97" "CNAG_06283"
"3986" "J9VMI1" "CNAG_02877"
"3987" "J9VMH8" "CNAG_06826"
"3988" "J9VUA9" "CNAG_04244"
"3989" "J9VUF4" "CNAG_04300"
"3990" "J9VY31" "CNAG_04694"
"3991" "J9VX17" "CNAG_05570"
"3992" "J9VEE6" "CNAG_07344"
"3993" "J9VTQ4" "CNAG_01622"
"3994" "J9VHM5" "CNAG_02994"
"3995" "J9VIT5" "CNAG_02574"
"3996" "J9VRK4" "CNAG_04361"
"3997" "J9VSR3" "CNAG_02156"
"3998" "J9VT79" "CNAG_01246"
"3999" "J9VUZ9" "CNAG_01886"
"4000" "J9VXW1" "CNAG_06016"
"4001" "J9VN39" "CNAG_02152"
"4002" "J9VPH8" "CNAG_07495"
"4003" "J9VPU5" "CNAG_02423"
"4004" "J9VQB9" "CNAG_03452"
"4005" "J9VSP9" "CNAG_02171"
"4006" "J9VU96" "CNAG_04229"
"4007" "J9VZ46" "CNAG_07598"
"4008" "J9W1B7" "CNAG_01666"
"4009" "J9VNZ2" "CNAG_07483"
"4010" "J9VPF9" "CNAG_07819"
"4011" "J9VII6" "CNAG_07527"
"4012" "J9VL40" "CNAG_06910"
"4013" "J9VVM2" "CNAG_06086"
"4014" "J9VGY0" "CNAG_00495"
"4015" "J9VXG5" "CNAG_05507"
"4016" "J9W0H5" "CNAG_06216"
"4017" "T2BP69" "CNAG_07959"
"4018" "J9VWS5" "CNAG_06482"
"4019" "J9VSR6" "CNAG_04742"
"4020" "J9VWU2" "CNAG_07878"
"4021" "J9VKM6" "CNAG_01129"
"4022" "J9VZQ5" "CNAG_01970"
"4023" "J9VL37" "CNAG_00932"
"4024" "J9VD54" "CNAG_00075"
"4025" "J9VTK2" "CNAG_04627"
"4026" "J9VRK2" "CNAG_05708"
"4027" "J9VQK9" "CNAG_03322"
"4028" "T2BLU2" "CNAG_02994"
"4029" "J9VEU4" "CNAG_00451"
"4030" "J9VPF2" "CNAG_05814"
"4031" "J9VJC0" "CNAG_05059"
"4032" "J9VZU5" "CNAG_02013"
"4033" "J9VIK6" "CNAG_00271"
"4034" "J9VXX2" "CNAG_03335"
"4035" "J9VE20" "CNAG_00414"
"4036" "J9VQ70" "CNAG_01380"
"4037" "J9VI54" "CNAG_06728"
"4038" "J9VZ59" "CNAG_04289"
"4039" "J9VUC4" "CNAG_01852"
"4040" "J9VXN0" "CNAG_01977"
"4041" "J9VVI3" "CNAG_04824"
"4042" "T2BQP0" "CNAG_03912"
"4043" "J9VWK2" "CNAG_04237"
"4044" "J9W0K1" "CNAG_04640"
"4045" "T2BNG0" "CNAG_01613"
"4046" "J9VHT7" "CNAG_02924"
"4047" "J9VTF8" "CNAG_03481"
"4048" "J9VRS4" "CNAG_04210"
"4049" "J9VG82" "CNAG_07028"
"4050" "J9VRY0" "CNAG_07818"
"4051" "J9VJ82" "CNAG_00528"
"4052" "J9VL19" "CNAG_03797"
"4053" "J9VFT1" "CNAG_00797"
"4054" "J9VHP0" "CNAG_02770"
"4055" "J9VE06" "CNAG_00131"
"4056" "J9VGG4" "CNAG_00278"
"4057" "J9VWP4" "CNAG_05811"
"4058" "J9VT78" "CNAG_06544"
"4059" "J9VVD7" "CNAG_02139"
"4060" "J9VE24" "CNAG_00419"
"4061" "J9VWG2" "CNAG_05722"
"4062" "J9VFL8" "CNAG_03647"
"4063" "J9VH99" "CNAG_02910"
"4064" "J9VXY3" "CNAG_04753"
"4065" "J9VZ35" "CNAG_07597"
"4066" "T2BQA3" "CNAG_05586"
"4067" "J9VRF9" "CNAG_06684"
"4068" "J9VQT3" "CNAG_02048"
"4069" "J9VGZ9" "CNAG_03005"
"4070" "J9VT89" "CNAG_06554"
"4071" "J9VLJ9" "CNAG_01019"
"4072" "J9VN64" "CNAG_02116"
"4073" "J9W3C9" "CNAG_06456"
"4074" "J9VGS4" "CNAG_04092"
"4075" "J9VJH9" "CNAG_00641"
"4076" "J9VJS1" "CNAG_05198"
"4077" "J9VU48" "CNAG_05820"
"4078" "J9VQV4" "CNAG_01171"
"4079" "T2BNJ8" "CNAG_02013"
"4080" "T2BP70" "CNAG_05753"
"4081" "J9VD21" "CNAG_07306"
"4082" "J9VEJ6" "CNAG_00299"
"4083" "J9VHE6" "CNAG_04098"
"4084" "J9VR70" "CNAG_03548"
"4085" "J9VVB6" "CNAG_04854"
"4086" "J9VUJ8" "CNAG_02459"
"4087" "J9VNC2" "CNAG_01240"
"4088" "J9VUY5" "CNAG_03158"
"4089" "J9VNN9" "CNAG_05762"
"4090" "J9VGC6" "CNAG_03922"
"4091" "J9VHC0" "CNAG_00647"
"4092" "J9W075" "CNAG_06138"
"4093" "J9VR62" "CNAG_01038"
"4094" "J9VIB3" "CNAG_06930"
"4095" "J9VHT4" "CNAG_00040"
"4096" "J9VTY7" "CNAG_05755"
"4097" "T2BNX4" "CNAG_02313"
"4098" "J9VIG6" "CNAG_02711"
"4099" "J9VNV7" "CNAG_05843"
"4100" "J9VU72" "CNAG_01790"
"4101" "J9VEU7" "CNAG_00742"
"4102" "J9VTK6" "CNAG_01582"
"4103" "J9VQJ6" "CNAG_02128"
"4104" "J9VFC7" "CNAG_00669"
"4105" "J9VZ24" "CNAG_04243"
"4106" "J9VP56" "CNAG_07689"
"4107" "J9VYY9" "CNAG_06433"
"4108" "J9VJI8" "CNAG_06849"
"4109" "J9VID1" "CNAG_07795"
"4110" "J9VMT8" "CNAG_02023"
"4111" "J9VXA2" "CNAG_05661"
"4112" "J9VPG9" "CNAG_02511"
"4113" "J9VPJ2" "CNAG_05859"
"4114" "J9VU73" "CNAG_05845"
"4115" "J9VJR7" "CNAG_01436"
"4116" "J9VT00" "CNAG_01292"
"4117" "J9VWC3" "CNAG_04154"
"4118" "T2BLY2" "CNAG_02595"
"4119" "J9VW95" "CNAG_01485"
"4120" "T2BLV3" "CNAG_02859"
"4121" "J9VZY3" "CNAG_06015"
"4122" "J9VMT0" "CNAG_01383"
"4123" "J9VVB0" "CNAG_03313"
"4124" "J9VWK9" "CNAG_05770"
"4125" "J9VIA2" "CNAG_06921"
"4126" "J9VN40" "CNAG_02688"
"4127" "J9VPQ2" "CNAG_05924"
"4128" "J9W3X8" "CNAG_05465"
"4129" "J9VH30" "CNAG_02975"
"4130" "J9VL87" "CNAG_04945"
"4131" "J9VMD4" "CNAG_07396"
"4132" "J9VPU4" "CNAG_02962"
"4133" "J9VQK8" "CNAG_02714"
"4134" "J9VTR4" "CNAG_01632"
"4135" "J9VUL0" "CNAG_03085"
"4136" "J9VV52" "CNAG_02233"
"4137" "J9VVL7" "CNAG_06079"
"4138" "J9VWJ9" "CNAG_04232"
"4139" "J9VWR1" "CNAG_06460"
"4140" "J9VY51" "CNAG_03416"
"4141" "T2BN60" "CNAG_04177"
"4142" "J9VRE6" "CNAG_06671"
"4143" "J9VL90" "CNAG_03864"
"4144" "J9VHM1" "CNAG_02800"
"4145" "J9VXK5" "CNAG_04857"
"4146" "J9VLM5" "CNAG_05081"
"4147" "J9VT30" "CNAG_07723"
"4148" "T2BM64" "CNAG_07977"
"4149" "T2BMI4" "CNAG_00906"
"4150" "J9VKJ9" "CNAG_01371"
"4151" "J9VLQ2" "CNAG_07364"
"4152" "J9VL35" "CNAG_03818"
"4153" "J9VSX5" "CNAG_02100"
"4154" "J9VUT8" "CNAG_03148"
"4155" "J9VW81" "CNAG_06507"
"4156" "J9VXU3" "CNAG_04802"
"4157" "J9W248" "CNAG_09002"
"4158" "J9VWC6" "CNAG_06316"
"4159" "J9VXH6" "CNAG_01920"
"4160" "J9VYD7" "CNAG_07868"
"4161" "J9VD79" "CNAG_00105"
"4162" "J9VMD6" "CNAG_07382"
"4163" "J9VV44" "CNAG_04922"
"4164" "J9VTM4" "CNAG_06654"
"4165" "J9VXB7" "CNAG_06998"
"4166" "J9W1G7" "CNAG_05421"
"4167" "J9VFZ9" "CNAG_06781"
"4168" "J9VGR0" "CNAG_04077"
"4169" "J9VH70" "CNAG_00591"
"4170" "J9VMG2" "CNAG_02897"
"4171" "J9VLR2" "CNAG_02442"
"4172" "J9VUB7" "CNAG_04256"
"4173" "J9VXB1" "CNAG_03125"
"4174" "J9VIC6" "CNAG_03656"
"4175" "J9VK92" "CNAG_07520"
"4176" "J9VNH5" "CNAG_03745"
"4177" "J9VV02" "CNAG_06078"
"4178" "J9VX74" "CNAG_04505"
"4179" "J9VGL2" "CNAG_00337"
"4180" "J9VTF6" "CNAG_04680"
"4181" "J9W069" "CNAG_04820"
"4182" "J9VMI6" "CNAG_02872"
"4183" "J9VPV6" "CNAG_03271"
"4184" "J9VWM2" "CNAG_01607"
"4185" "J9W0A4" "CNAG_04772"
"4186" "J9VGH7" "CNAG_03987"
"4187" "J9VXA9" "CNAG_01835"
"4188" "J9VK63" "CNAG_06848"
"4189" "J9VKZ8" "CNAG_01248"
"4190" "J9VHW8" "CNAG_00845"
"4191" "J9VK85" "CNAG_02842"
"4192" "J9VIH9" "CNAG_03715"
"4193" "J9VPU6" "CNAG_03261"
"4194" "J9VNC9" "CNAG_02051"
"4195" "J9VV19" "CNAG_06097"
"4196" "J9VXI9" "CNAG_05537"
"4197" "J9VP84" "CNAG_05745"
"4198" "J9VF57" "CNAG_00826"
"4199" "J9VLR3" "CNAG_00926"
"4200" "J9VT06" "CNAG_04633"
"4201" "J9VMJ4" "CNAG_06808"
"4202" "J9VNG6" "CNAG_06893"
"4203" "J9VKK6" "CNAG_00088"
"4204" "J9VPC5" "CNAG_02552"
"4205" "J9VQT2" "CNAG_07550"
"4206" "J9VU26" "CNAG_04156"
"4207" "J9VUE8" "CNAG_04290"
"4208" "J9VW36" "CNAG_04584"
"4209" "J9VNA3" "CNAG_03680"
"4210" "J9VNY2" "CNAG_05873"
"4211" "J9VMD7" "CNAG_02923"
"4212" "J9VVS3" "CNAG_06133"
"4213" "J9VEQ4" "CNAG_00698"
"4214" "J9VVI1" "CNAG_06050"
"4215" "J9VNN4" "CNAG_05757"
"4216" "J9VGP4" "CNAG_03817"
"4217" "J9VI00" "CNAG_07309"
"4218" "J9VMK4" "CNAG_07409"
"4219" "J9VUP8" "CNAG_04410"
"4220" "J9VLT6" "CNAG_02406"
"4221" "J9W241" "CNAG_01991"
"4222" "T2BQP9" "CNAG_04030"
"4223" "J9VLZ5" "CNAG_02337"
"4224" "J9VF84" "CNAG_00625"
"4225" "J9VT20" "CNAG_03330"
"4226" "J9VU22" "CNAG_00895"
"4227" "J9VFG8" "CNAG_00708"
"4228" "J9VP51" "CNAG_05705"
"4229" "J9VPK1" "CNAG_05869"
"4230" "J9VUD3" "CNAG_01862"
"4231" "T2BNL3" "CNAG_07405"
"4232" "J9VUN5" "CNAG_03105"
"4233" "J9VXZ6" "CNAG_03360"
"4234" "J9VGH4" "CNAG_00287"
"4235" "J9VLV7" "CNAG_04079"
"4236" "J9VRX8" "CNAG_02460"
"4237" "J9VW85" "CNAG_06660"
"4238" "J9VNU2" "CNAG_06603"
"4239" "J9VQI1" "CNAG_02144"
"4240" "J9VM24" "CNAG_05216"
"4241" "J9VMD3" "CNAG_02928"
"4242" "J9VT90" "CNAG_04759"
"4243" "T2BQ28" "CNAG_08024"
"4244" "J9VZZ5" "CNAG_05603"
"4245" "J9VRG7" "CNAG_06694"
"4246" "J9VWG9" "CNAG_05395"
"4247" "J9VN23" "CNAG_06709"
"4248" "J9VMQ6" "CNAG_02304"
"4249" "J9VJQ8" "CNAG_01446"
"4250" "J9VQH5" "CNAG_02149"
"4251" "J9VEM1" "CNAG_00344"
"4252" "J9VHI5" "CNAG_03052"
"4253" "J9VFG6" "CNAG_06707"
"4254" "J9VH55" "CNAG_00575"
"4255" "J9VEQ6" "CNAG_00400"
"4256" "J9VTU5" "CNAG_01002"
"4257" "J9VYB5" "CNAG_06169"
"4258" "T2BPM8" "CNAG_01474"
"4259" "J9VFV7" "CNAG_00832"
"4260" "J9VZC3" "CNAG_01797"
"4261" "J9VS75" "CNAG_05294"
"4262" "J9VJT3" "CNAG_00739"
"4263" "J9VNE7" "CNAG_03719"
"4264" "J9VZE9" "CNAG_01833"
"4265" "J9VUB4" "CNAG_02517"
"4266" "J9VJT4" "CNAG_03001"
"4267" "J9VSZ3" "CNAG_04650"
"4268" "J9VD33" "CNAG_00049"
"4269" "T2BNM5" "CNAG_06149"
"4270" "J9VL10" "CNAG_01233"
"4271" "J9VVX7" "CNAG_06573"
"4272" "J9VRI7" "CNAG_04143"
"4273" "J9VX92" "CNAG_01810"
"4274" "J9VN48" "CNAG_03617"
"4275" "J9VWN1" "CNAG_04274"
"4276" "J9VH18" "CNAG_00539"
"4277" "J9VS13" "CNAG_05230"
"4278" "J9VU86" "CNAG_01806"
"4279" "J9VXU7" "CNAG_04797"
"4280" "J9VYC0" "CNAG_07862"
"4281" "J9W172" "CNAG_06509"
"4282" "J9VT18" "CNAG_04617"
"4283" "T2BNN3" "CNAG_01336"
"4284" "J9VDQ9" "CNAG_00030"
"4285" "J9VK41" "CNAG_00823"
"4286" "T2BNF0" "CNAG_01512"
"4287" "J9VLC2" "CNAG_07355"
"4288" "J9VTV7" "CNAG_01487"
"4289" "J9VVH8" "CNAG_04829"
"4290" "J9VYT0" "CNAG_01614"
"4291" "T2BQ71" "CNAG_03793"
"4292" "J9VUM0" "CNAG_01731"
"4293" "J9VQL3" "CNAG_03327"
"4294" "J9VQT6" "CNAG_07108"
"4295" "J9VJ10" "CNAG_00452"
"4296" "J9VEX4" "CNAG_00497"
"4297" "T2BQJ9" "CNAG_06752"
"4298" "J9VS04" "CNAG_05220"
"4299" "J9VS56" "CNAG_02415"
"4300" "J9VFV3" "CNAG_03747"
"4301" "J9VNV3" "CNAG_05838"
"4302" "J9VLC9" "CNAG_04991"
"4303" "T2BQE1" "CNAG_07344"
"4304" "J9VNF7" "CNAG_07578"
"4305" "J9VW86" "CNAG_06512"
"4306" "T2BQS5" "CNAG_04047"
"4307" "J9VJ79" "CNAG_05019"
"4308" "J9VXC7" "CNAG_05454"
"4309" "J9VJ67" "CNAG_00513"
"4310" "J9VNT4" "CNAG_05818"
"4311" "J9VPN0" "CNAG_03175"
"4312" "J9VR80" "CNAG_06596"
"4313" "J9VSP6" "CNAG_04760"
"4314" "J9VGZ3" "CNAG_03913"
"4315" "J9VHH1" "CNAG_07380"
"4316" "J9VHJ1" "CNAG_00721"
"4317" "J9VZC0" "CNAG_04359"
"4318" "J9W1D0" "CNAG_05377"
"4319" "J9VVC0" "CNAG_02017"
"4320" "J9VTN5" "CNAG_03557"
"4321" "J9VLK9" "CNAG_01009"
"4322" "J9VJD6" "CNAG_05074"
"4323" "J9VEH5" "CNAG_00265"
"4324" "J9VG59" "CNAG_00195"
"4325" "J9VT88" "CNAG_01465"
"4326" "J9VRJ2" "CNAG_05693"
"4327" "J9VUQ7" "CNAG_01776"
"4328" "J9W0M1" "CNAG_04614"
"4329" "J9VFJ3" "CNAG_00733"
"4330" "J9VJV5" "CNAG_02976"
"4331" "J9VSF7" "CNAG_02288"
"4332" "J9VSK4" "CNAG_04534"
"4333" "J9VTS0" "CNAG_05672"
"4334" "J9VP93" "CNAG_07672"
"4335" "J9VKP0" "CNAG_01114"
"4336" "J9VGX2" "CNAG_00484"
"4337" "J9VJL6" "CNAG_07815"
"4338" "J9VPC4" "CNAG_03113"
"4339" "J9VMX3" "CNAG_06542"
"4340" "J9VSG1" "CNAG_02283"
"4341" "J9VTK8" "CNAG_06634"
"4342" "J9VXB8" "CNAG_01846"
"4343" "J9VE91" "CNAG_00501"
"4344" "J9VUF8" "CNAG_04305"
"4345" "J9VT94" "CNAG_07852"
"4346" "J9VU91" "CNAG_04224"
"4347" "J9VUS6" "CNAG_01801"
"4348" "J9VL99" "CNAG_01128"
"4349" "J9VS94" "CNAG_04402"
"4350" "J9VQ53" "CNAG_01398"
"4351" "J9W2R6" "CNAG_07910"
"4352" "J9VF52" "CNAG_00821"
"4353" "J9VL32" "CNAG_00937"
"4354" "J9VP77" "CNAG_05971"
"4355" "J9VL07" "CNAG_01238"
"4356" "J9VTF7" "CNAG_01150"
"4357" "J9VNA0" "CNAG_06642"
"4358" "J9VNR8" "CNAG_04989"
"4359" "J9VQD7" "CNAG_03228"
"4360" "J9VR49" "CNAG_04176"
"4361" "J9VV72" "CNAG_01963"
"4362" "J9W2B0" "CNAG_06020"
"4363" "J9VLN8" "CNAG_00974"
"4364" "J9VMS3" "CNAG_02037"
"4365" "J9VP78" "CNAG_03990"
"4366" "J9VQG6" "CNAG_01283"
"4367" "J9VX73" "CNAG_05626"
"4368" "J9VZ91" "CNAG_01752"
"4369" "T2BPA6" "CNAG_07965"
"4370" "T2BPL5" "CNAG_04596"
"4371" "J9VXK4" "CNAG_05556"
"4372" "J9VJ72" "CNAG_07365"
"4373" "J9VUT2" "CNAG_02381"
"4374" "J9VFN3" "CNAG_03667"
"4375" "J9VX98" "CNAG_04530"
"4376" "J9VJD1" "CNAG_04016"
"4377" "J9VLX2" "CNAG_04094"
"4378" "J9VSR5" "CNAG_03199"
"4379" "J9VWK3" "CNAG_01592"
"4380" "J9VNS5" "CNAG_05808"
"4381" "J9VT91" "CNAG_03412"
"4382" "J9VR16" "CNAG_06899"
"4383" "J9VUB0" "CNAG_05880"
"4384" "J9VX50" "CNAG_05969"
"4385" "J9VMW7" "CNAG_06771"
"4386" "J9VIF5" "CNAG_07799"
"4387" "J9VV85" "CNAG_01979"
"4388" "J9VRW2" "CNAG_04258"
"4389" "J9VTE3" "CNAG_01170"
"4390" "J9W0K9" "CNAG_04630"
"4391" "T2BPK5" "CNAG_04705"
"4392" "J9VKI2" "CNAG_00067"
"4393" "J9VTZ5" "CNAG_01688"
"4394" "T2BNA8" "CNAG_07845"
"4395" "J9VJR5" "CNAG_03021"
"4396" "J9VNS9" "CNAG_05813"
"4397" "J9VFG4" "CNAG_00703"
"4398" "J9VZI7" "CNAG_04445"
"4399" "J9VZL0" "CNAG_01908"
"4400" "J9VEC8" "CNAG_00545"
"4401" "J9VMK6" "CNAG_02361"
"4402" "J9VWS7" "CNAG_07595"
"4403" "J9VL69" "CNAG_00277"
"4404" "J9VP07" "CNAG_06686"
"4405" "J9VK57" "CNAG_00843"
"4406" "J9VGX6" "CNAG_00490"
"4407" "J9VGC9" "CNAG_03927"
"4408" "J9VLD1" "CNAG_02541"
"4409" "J9VP70" "CNAG_00899"
"4410" "J9VSF3" "CNAG_02293"
"4411" "J9VXW6" "CNAG_04773"
"4412" "T2BMI5" "CNAG_02503"
"4413" "J9VQN2" "CNAG_03563"
"4414" "J9VUZ4" "CNAG_04522"
"4415" "J9VX26" "CNAG_05580"
"4416" "J9W1R7" "CNAG_01845"
"4417" "J9VP00" "CNAG_03890"
"4418" "J9VYJ6" "CNAG_01519"
"4419" "J9VH83" "CNAG_00606"
"4420" "T2BNQ6" "CNAG_07975"
"4421" "J9VMF9" "CNAG_02153"
"4422" "J9VQG3" "CNAG_03262"
"4423" "T2BPB0" "CNAG_03806"
"4424" "J9VSM4" "CNAG_04784"
"4425" "J9VI40" "CNAG_06744"
"4426" "J9VHX5" "CNAG_00082"
"4427" "J9W111" "CNAG_06426"
"4428" "T2BP57" "CNAG_02080"
"4429" "J9VFA3" "CNAG_00645"
"4430" "J9VGE5" "CNAG_00253"
"4431" "J9VW08" "CNAG_03587"
"4432" "J9VLE7" "CNAG_05011"
"4433" "J9VLD4" "CNAG_00355"
"4434" "J9VWE4" "CNAG_06335"
"4435" "J9VQ99" "CNAG_01350"
"4436" "J9VY68" "CNAG_03436"
"4437" "J9VYJ2" "CNAG_01514"
"4438" "J9VM52" "CNAG_07639"
"4439" "J9VNN1" "CNAG_01120"
"4440" "J9VEU9" "CNAG_00461"
"4441" "J9VLL7" "CNAG_03964"
"4442" "J9VMW6" "CNAG_02227"
"4443" "J9VMX5" "CNAG_02768"
"4444" "J9VR11" "CNAG_06561"
"4445" "J9VTN2" "CNAG_06664"
"4446" "J9VX22" "CNAG_05575"
"4447" "J9VW48" "CNAG_04117"
"4448" "J9VPH5" "CNAG_04095"
"4449" "J9VQV2" "CNAG_03419"
