go_id	evidence	oln_id
GO:0005737	IEA	YJL044C
GO:0005802	IDA	YJL044C
GO:0005829	IDA	YJL044C
GO:0005768	IDA	YJL044C
GO:0030136	IDA	YJL044C
GO:0005737	IDA	YDL234C
GO:0012505	IBA	YDL234C
GO:0005829	IDA	YDL234C
GO:0005622	IEA	YDL234C
GO:0005622	IDA	YFL027C
GO:0005789	IBA	YFL027C
GO:0005634	IDA	YJL110C
GO:0005667	IBA	YJL110C
GO:0005634	IEA	YJL110C
GO:0005634	IDA	YPR008W
GO:0005737	IDA	YPR008W
GO:0005634	IEA	YPR008W
GO:0005634	IDA	YFL031W
GO:0005634	IEA	YFL031W
GO:0005737	IDA	YPR005C
GO:0005737	IEA	YPR005C
GO:0005575	ND	YJL165C
GO:0005737	IBA	YJL165C
GO:0005634	IBA	YJL165C
GO:0005737	IEA	YOL089C
GO:0005634	IC	YOL089C
GO:0005634	IEA	YOL089C
GO:0005739	IDA	YOL089C
GO:0005737	IDA	YJR069C
GO:0005737	IEA	YJR069C
GO:0005634	IEA	YJR069C
GO:0005634	IDA	YJR069C
GO:0005634	IEA	YLR256W
GO:0005634	IDA	YLR256W
GO:0005739	IDA	YLR256W
GO:0016602	IEA	YGL237C
GO:0005634	IEA	YGL237C
GO:0016602	IPI	YGL237C
GO:0016602	IDA	YGL237C
GO:0005634	IDA	YGL237C
GO:0016602	IDA	YBL021C
GO:0016602	IPI	YBL021C
GO:0005634	IEA	YBL021C
GO:0005634	IEA	YKL109W
GO:0016602	IDA	YKL109W
GO:0016602	IPI	YOR358W
GO:0005634	IEA	YOR358W
GO:0016602	IEA	YOR358W
GO:0016602	IDA	YOR358W
GO:0005737	IBA	YMR290C
GO:0005730	IDA	YMR290C
GO:0005635	IDA	YMR290C
GO:0031429	IDA	YMR290C
GO:0005730	IEA	YMR290C
GO:0030687	IDA	YMR290C
GO:0031428	IDA	YMR290C
GO:0030686	IDA	YMR290C
GO:0005634	IEA	YMR290C
GO:0005634	IEA	YPL001W
GO:0000790	IBA	YPL001W
GO:0005737	IDA	YPL001W
GO:0000123	IDA	YPL001W
GO:0000123	IPI	YPL001W
GO:0005634	IDA	YPL001W
GO:0000123	IEA	YPL001W
GO:0000781	IEA	YPL001W
GO:0005737	IEA	YPL001W
GO:0005737	IDA	YEL056W
GO:0000123	IPI	YEL056W
GO:0000123	IDA	YEL056W
GO:0005634	IDA	YEL056W
GO:0005634	IEA	YEL056W
GO:0000781	IEA	YEL056W
GO:0005737	IEA	YEL056W
GO:0005634	IDA	YCL026C-B
GO:0005634	IEA	YCL026C-B
GO:0005737	IEA	YCL026C-B
GO:0005737	IDA	YCL026C-B
GO:1990533	IDA	YKR084C
GO:0005829	IDA	YKR084C
GO:0005737	IEA	YKR084C
GO:0005737	IDA	YKR084C
GO:0005737	IEA	YDL223C
GO:0005886	IDA	YDL223C
GO:0005937	IDA	YDL223C
GO:0005737	IBA	YJL033W
GO:0032040	IMP	YJL033W
GO:0005730	IBA	YJL033W
GO:0005730	IC	YJL033W
GO:0005634	IEA	YJL033W
GO:0005730	IEA	YJL033W
GO:0005737	IEA	YNL281W
GO:0005634	IEA	YNL281W
GO:0005634	IDA	YNL281W
GO:0005737	IDA	YNL281W
GO:0005634	IDA	YCR065W
GO:0000790	IDA	YCR065W
GO:0005737	IDA	YCR065W
GO:0005634	IEA	YCR065W
GO:0005737	IEA	YCR065W
GO:0005852	IPI	YLR192C
GO:0005737	IEA	YLR192C
GO:0005852	IEA	YLR192C
GO:0010494	IDA	YLR192C
GO:0033203	IDA	YKL017C
GO:0005737	IEA	YKL017C
GO:0005634	IEA	YKL017C
GO:0005658	IDA	YKL017C
GO:0005634	IEA	YNL021W
GO:0070823	IDA	YNL021W
GO:0070823	IPI	YNL021W
GO:0005634	IDA	YDR295C
GO:0005829	IDA	YDR295C
GO:0070823	IEA	YDR295C
GO:0005634	IEA	YDR295C
GO:0070823	IPI	YDR295C
GO:0070823	IDA	YDR295C
GO:0005634	IDA	YPR179C
GO:0005829	IDA	YPR179C
GO:0005634	IEA	YPR179C
GO:0070823	IEA	YPR179C
GO:0070823	IPI	YPR179C
GO:0070823	IDA	YPR179C
GO:0005634	IEA	YDR014W-A
GO:0000794	IDA	YDR014W-A
GO:0005694	IEA	YDR014W-A
GO:0022626	IPI	YNL014W
GO:0005639	IEA	YDR458C
GO:0005635	IDA	YDR458C
GO:0034399	IDA	YDR458C
GO:0005639	IBA	YDR458C
GO:0016020	IEA	YDR458C
GO:0016021	IEA	YDR458C
GO:0005637	IEA	YDR458C
GO:0005634	IEA	YDR458C
GO:0005694	IEA	YBL032W
GO:0005737	IDA	YBL032W
GO:0000784	IDA	YBL032W
GO:0000932	IDA	YBL032W
GO:0000781	IEA	YBL032W
GO:0005634	IEA	YBL032W
GO:0005737	IEA	YBL032W
GO:0000932	IEA	YBL032W
GO:0000151	IBA	YKR017C
GO:0005737	IBA	YKR017C
GO:0005575	ND	YKR017C
GO:0005737	IEA	YDR266C
GO:0005840	IDA	YDR266C
GO:0005737	IDA	YDR266C
GO:0005759	IDA	YDR232W
GO:0005759	IEA	YDR232W
GO:0005739	IDA	YDR232W
GO:0005739	IEA	YDR232W
GO:0005829	IBA	YDR047W
GO:0005737	IEA	YDR047W
GO:0005634	IEA	YDR047W
GO:0005634	IDA	YDR047W
GO:0005737	IDA	YDR047W
GO:0005737	IEA	YDR044W
GO:0005829	IDA	YDR044W
GO:0005743	IEA	YER014W
GO:0005739	IEA	YER014W
GO:0005743	IDA	YER014W
GO:0005739	IDA	YER014W
GO:0016020	IEA	YER014W
GO:0016020	IEA	YOR176W
GO:0005743	IDA	YOR176W
GO:0005743	IEA	YOR176W
GO:0005739	IDA	YOR176W
GO:0005739	IEA	YOR176W
GO:0005634	IDA	YGL040C
GO:0005737	IDA	YGL040C
GO:0005829	IBA	YGL040C
GO:0005739	IDA	YDL119C
GO:0016020	IEA	YDL119C
GO:0005743	ISS	YDL119C
GO:0005739	IEA	YDL119C
GO:0016021	IEA	YDL119C
GO:0016021	ISM	YDL119C
GO:0005743	IEA	YDL119C
GO:0016021	IBA	YDL119C
GO:0005743	IBA	YDL119C
GO:0005737	IDA	YDL205C
GO:0005634	IDA	YDL205C
GO:0005575	ND	YOR278W
GO:0005739	IDA	YOR227W
GO:0005737	IDA	YOR227W
GO:0005840	IDA	YOR227W
GO:0005737	IEA	YOR227W
GO:0030956	IEA	YMR293C
GO:0005739	IDA	YMR293C
GO:0030956	IDA	YMR293C
GO:0005739	IEA	YMR293C
GO:0031314	IDA	YMR293C
GO:0000329	IDA	YOR237W
GO:0005935	IDA	YOR237W
GO:0005739	IDA	YMR207C
GO:0005737	IDA	YMR207C
GO:0005739	IEA	YMR207C
GO:0031307	IDA	YMR110C
GO:0005739	IDA	YMR110C
GO:0005741	IDA	YMR110C
GO:0005783	IDA	YMR110C
GO:0005768	IDA	YMR110C
GO:0005811	IDA	YMR110C
GO:0005768	IEA	YMR110C
GO:0010008	IEA	YMR110C
GO:0005741	IEA	YMR110C
GO:0005739	IEA	YMR110C
GO:0016021	IEA	YMR110C
GO:0016020	IEA	YMR110C
GO:0005634	IEA	YPL254W
GO:0070461	IEA	YPL254W
GO:0000124	IDA	YPL254W
GO:0005671	IDA	YPL254W
GO:0005671	IPI	YPL254W
GO:0046695	IDA	YPL254W
GO:0005634	IEA	YGL251C
GO:0005634	IDA	YGL251C
GO:0005730	IBA	YGL251C
GO:0005737	IBA	YGL251C
GO:0005737	IDA	YGR187C
GO:0005634	IDA	YGR187C
GO:0031298	IDA	YBR009C
GO:0005634	IEA	YBR009C
GO:0005694	IEA	YBR009C
GO:0000786	IEA	YBR009C
GO:0000788	TAS	YBR009C
GO:0000788	TAS	YNL030W
GO:0005694	IEA	YPL127C
GO:0005634	IEA	YPL127C
GO:0000790	IDA	YPL127C
GO:0000786	IEA	YPL127C
GO:0000788	IPI	YPL127C
GO:0005634	IDA	YPL127C
GO:0005634	IDA	YBR010W
GO:0000788	TAS	YBR010W
GO:0000786	IEA	YBR010W
GO:0043505	IDA	YBR010W
GO:0005634	IEA	YBR010W
GO:0031298	IDA	YBR010W
GO:0005694	IEA	YBR010W
GO:0043505	IDA	YNL031C
GO:0000788	TAS	YNL031C
GO:0000781	IEA	YLL022C
GO:0005634	IDA	YLL022C
GO:0005634	IEA	YLL022C
GO:0000123	IDA	YLL022C
GO:0000123	IMP	YLL022C
GO:0000123	IPI	YLL022C
GO:0005575	ND	YDR317W
GO:0016021	ISM	YGR191W
GO:0005886	ISS	YGR191W
GO:0005886	IMP	YGR191W
GO:0016020	IEA	YGR191W
GO:0016021	IEA	YGR191W
GO:0071944	IDA	YGR191W
GO:0005783	IDA	YGR191W
GO:0000790	IBA	YBL008W
GO:0000417	IDA	YBL008W
GO:0005634	IPI	YBL008W
GO:0000417	IPI	YBL008W
GO:0005634	IEA	YBL008W
GO:0005694	IEA	YBL008W
GO:0000775	IEA	YBL008W
GO:0000775	IDA	YBL008W
GO:0005829	IDA	YOR038C
GO:0005634	IDA	YOR038C
GO:0000417	IDA	YOR038C
GO:0000417	IPI	YOR038C
GO:0005634	IEA	YOR038C
GO:0000790	IBA	YOR038C
GO:0005634	IEA	YJR140C
GO:0005634	IDA	YJR140C
GO:0000417	IDA	YJR140C
GO:0000417	IPI	YJR140C
GO:0005737	IEA	YER055C
GO:0005575	ND	YER055C
GO:0005737	IDA	YFR025C
GO:0005575	ND	YOR202W
GO:0005737	IDA	YCL030C
GO:0005737	IDA	YIL116W
GO:0005634	IDA	YIL020C
GO:0005737	IDA	YIL020C
GO:0005737	IEA	YIL020C
GO:0005622	TAS	YBR248C
GO:0005737	IEA	YBR248C
GO:0005737	IDA	YJR055W
GO:0005634	IDA	YJR055W
GO:0016020	IEA	YDR420W
GO:0005576	IBA	YDR420W
GO:0030427	IDA	YDR420W
GO:0005886	IEA	YDR420W
GO:0009986	IBA	YDR420W
GO:0016021	IEA	YDR420W
GO:0005886	IDA	YDR420W
GO:0005886	ISS	YDR420W
GO:0005783	IDA	YMR161W
GO:0005789	IDA	YMR161W
GO:0005789	ISS	YMR161W
GO:0005737	IDA	YDR528W
GO:0005737	IEA	YDR528W
GO:0005737	IDA	YER057C
GO:0005634	IDA	YER057C
GO:0005829	IDA	YER057C
GO:0005739	IEA	YER057C
GO:0005737	IEA	YER057C
GO:0005758	IDA	YER057C
GO:0005634	IEA	YER057C
GO:0005758	IEA	YER057C
GO:0016020	IEA	YML075C
GO:0034399	IDA	YML075C
GO:0016021	IEA	YML075C
GO:0005789	IDA	YML075C
GO:0005635	IDA	YML075C
GO:0005789	IEA	YML075C
GO:0005778	IBA	YML075C
GO:0016021	ISM	YML075C
GO:0005635	IEA	YML075C
GO:0005634	IEA	YML075C
GO:0005783	IEA	YML075C
GO:0016021	IEA	YLR450W
GO:0016021	ISM	YLR450W
GO:0005783	IDA	YLR450W
GO:0005778	IBA	YLR450W
GO:0034399	IDA	YLR450W
GO:0005635	IDA	YLR450W
GO:0005789	IDA	YLR450W
GO:0005635	IEA	YLR450W
GO:0005634	IEA	YLR450W
GO:0016020	IEA	YLR450W
GO:0005783	IEA	YLR450W
GO:0005789	IEA	YLR450W
GO:0000502	IPI	YLR450W
GO:0005739	IDA	YOL095C
GO:0005759	IDA	YOL095C
GO:0016020	IEA	YOL095C
GO:0005739	IEA	YOL095C
GO:0005743	IEA	YOL095C
GO:0005634	IEA	YCL066W
GO:0005634	ISA	YCL066W
GO:0005634	ISA	YCL067C
GO:0005634	IEA	YCL067C
GO:0005634	IDA	YDR174W
GO:0005730	IDA	YDR174W
GO:0005737	IDA	YDR174W
GO:0032040	IDA	YDR174W
GO:0033553	IDA	YDR174W
GO:0005829	IDA	YDR174W
GO:0000790	IDA	YDR174W
GO:0005634	IEA	YDR174W
GO:0005730	IEA	YDR174W
GO:0005634	IEA	YCR097W
GO:0005634	IDA	YCR097W
GO:0005634	IEA	YCR096C
GO:0005575	ND	YCR096C
GO:0005634	IEA	YOR032C
GO:0005575	ND	YOR032C
GO:0005737	IEA	YJR147W
GO:0005634	IEA	YJR147W
GO:0005634	IDA	YJR147W
GO:0005737	IDA	YJR147W
GO:0005634	IDA	YBR034C
GO:0005634	IEA	YBR034C
GO:0005829	IBA	YBR034C
GO:0005783	IDA	YLR205C
GO:0016020	IDA	YLR205C
GO:0005789	IEA	YLR205C
GO:0005640	IDA	YLR205C
GO:0016021	IEA	YLR205C
GO:0005783	IEA	YLR205C
GO:0016020	IEA	YLR205C
GO:0005886	ISS	YGL077C
GO:0016021	ISM	YGL077C
GO:0005783	IDA	YGL077C
GO:0016021	IEA	YGL077C
GO:0016020	IEA	YGL077C
GO:0071944	IDA	YGL077C
GO:0005887	IBA	YGL077C
GO:0005737	IDA	YDL125C
GO:0005634	IDA	YDL125C
GO:0005739	IDA	YDR305C
GO:0005739	IEA	YDR305C
GO:0005737	IEA	YDR305C
GO:0005737	IDA	YDR305C
GO:0005634	IEA	YDR305C
GO:0005634	IDA	YDR305C
GO:0005737	IEA	YOR258W
GO:0005634	IDA	YOR258W
GO:0005737	IDA	YOR258W
GO:0005634	IEA	YOR258W
GO:0005634	IDA	YDL227C
GO:0005634	IEA	YDL227C
GO:0016021	IEA	YJR075W
GO:0016020	IEA	YJR075W
GO:0000136	IPI	YJR075W
GO:0000136	IDA	YJR075W
GO:0005794	IEA	YJR075W
GO:0000142	IDA	YMR032W
GO:0005935	IEA	YMR032W
GO:0005737	IEA	YMR032W
GO:0044697	IPI	YMR032W
GO:0000144	IDA	YMR032W
GO:0005856	IEA	YMR032W
GO:0005935	IDA	YMR032W
GO:0005634	IDA	YLR113W
GO:0005737	IDA	YLR113W
GO:0005737	IEA	YLR113W
GO:0005634	IEA	YLR113W
GO:0016021	ISM	YNR055C
GO:0005739	IDA	YNR055C
GO:0016021	IEA	YNR055C
GO:0016020	IEA	YNR055C
GO:0071944	IDA	YNR055C
GO:0000324	IDA	YNR055C
GO:0005886	ISS	YNR055C
GO:0005737	IDA	YDR158W
GO:0005634	IDA	YDR158W
GO:0005886	IDA	YDR158W
GO:0005737	IEA	YDR158W
GO:0005737	IDA	YER052C
GO:0005634	IDA	YJR139C
GO:0005737	IDA	YJR139C
GO:0005694	IEA	YIL072W
GO:0005634	IEA	YIL072W
GO:0000800	IPI	YIL072W
GO:0005634	IDA	YIL072W
GO:0000794	IDA	YIL072W
GO:0005634	IEA	YGL033W
GO:0000794	IDA	YGL033W
GO:0005783	IDA	YMR251W-A
GO:0071944	IDA	YMR251W-A
GO:0005886	IDA	YMR251W-A
GO:0000324	IDA	YMR251W-A
GO:0005634	IEA	YPR068C
GO:0000118	IPI	YPR068C
GO:0034399	IDA	YGL194C
GO:0070210	IDA	YGL194C
GO:0034967	IDA	YGL194C
GO:0005634	IEA	YGL194C
GO:0005634	IDA	YGL194C
GO:0005737	IDA	YGL194C
GO:0005634	IEA	YPL116W
GO:0005737	IDA	YPL116W
GO:0005634	IDA	YPL116W
GO:0005935	IDA	YPL116W
GO:0005628	IDA	YPL116W
GO:0000151	IBA	YIL112W
GO:0034967	IDA	YIL112W
GO:0005737	IBA	YIL112W
GO:0005634	IEA	YMR172W
GO:0005634	IDA	YMR172W
GO:0005739	IEA	YKL084W
GO:0031966	IEA	YKL084W
GO:0005758	IEA	YKL084W
GO:0005758	IDA	YKL084W
GO:0016020	IEA	YKL084W
GO:0005737	IDA	YPR193C
GO:0005634	IEA	YEL066W
GO:0005634	IDA	YEL066W
GO:0005737	IDA	YEL066W
GO:0005737	IEA	YEL066W
GO:0000417	IDA	YBR215W
GO:0005634	IEA	YBR215W
GO:0005634	IDA	YBR215W
GO:0005634	IC	YBR215W
GO:0000417	IPI	YBR215W
GO:0009277	IDA	YOL155C
GO:0005576	IDA	YOL155C
GO:0005618	IEA	YOL155C
GO:0016020	IEA	YOL155C
GO:0031225	IEA	YOL155C
GO:0005576	IEA	YOL155C
GO:0071944	IDA	YOL155C
GO:0005634	IEA	YIL110W
GO:0005737	IDA	YIL110W
GO:0005634	IDA	YIL110W
GO:0005737	IEA	YIL110W
GO:0000446	IMP	YDR138W
GO:0000446	IPI	YDR138W
GO:0000445	IPI	YDR138W
GO:0000445	IMP	YDR138W
GO:0016593	IPI	YDR138W
GO:0005634	IEA	YDR138W
GO:0000781	IDA	YDR138W
GO:0005634	IEA	YDR399W
GO:0005737	IDA	YDR399W
GO:0005634	IDA	YDR399W
GO:0005737	IEA	YDR399W
GO:0005575	ND	HRA1
GO:0016021	ISM	YNL004W
GO:0005634	IDA	YNL004W
GO:0005737	IDA	YNL004W
GO:0005634	IEA	YNL004W
GO:0005783	IEA	YOL013C
GO:0005789	IEA	YOL013C
GO:0016020	IEA	YOL013C
GO:0016021	ISM	YOL013C
GO:0016021	IEA	YOL013C
GO:0000836	IEA	YOL013C
GO:0036513	IBA	YOL013C
GO:0000838	IDA	YOL013C
GO:0000839	IDA	YOL013C
GO:0005789	IDA	YOL013C
GO:0044322	IBA	YOL013C
GO:0034099	IDA	YLR207W
GO:0000839	IDA	YLR207W
GO:0005789	IEA	YLR207W
GO:0000838	IDA	YLR207W
GO:0016021	IEA	YLR207W
GO:0005783	IEA	YLR207W
GO:0005789	IPI	YLR207W
GO:0016020	IEA	YLR207W
GO:0005783	IDA	YLR207W
GO:0005789	IPI	YLR301W
GO:0005829	IDA	YLR301W
GO:0005634	IEA	YLR301W
GO:0005737	IEA	YLR301W
GO:0005737	IDA	YOR267C
GO:0005634	IBA	YOR267C
GO:0005737	IEA	YOR267C
GO:0005634	IDA	YOL123W
GO:0005737	IEA	YOL123W
GO:0005737	IDA	YOL123W
GO:0010494	IDA	YOL123W
GO:0005849	IPI	YOL123W
GO:0005634	IEA	YOL123W
GO:0005634	IDA	YDR291W
GO:0005730	IBA	YDR291W
GO:0005737	IBA	YDR291W
GO:0005634	IEA	YDR291W
GO:0000407	IDA	YPL204W
GO:0005634	IDA	YPL204W
GO:0005886	IDA	YPL204W
GO:0005935	IDA	YPL204W
GO:0005934	IDA	YPL204W
GO:0005634	IEA	YPL204W
GO:0005654	IEA	YPL204W
GO:0005737	IDA	YPL204W
GO:0033551	IDA	YPL204W
GO:0000775	IDA	YPL204W
GO:0033551	IMP	YPL204W
GO:0033551	IPI	YPL204W
GO:0005816	IDA	YPL204W
GO:1990429	IDA	YPL204W
GO:0005737	IEA	YPL204W
GO:0005794	IDA	YPL204W
GO:0005730	IEA	YPL204W
GO:0005829	IDA	YPL204W
GO:0080008	IBA	YOL133W
GO:0019005	IDA	YOL133W
GO:0031467	IBA	YOL133W
GO:0035361	IDA	YOL133W
GO:0031463	IDA	YOL133W
GO:0031462	IBA	YOL133W
GO:0005737	IEA	YOL133W
GO:0005737	IDA	YOL133W
GO:0005634	IDA	YOL133W
GO:0019005	IPI	YOL133W
GO:0043224	IBA	YOL133W
GO:0005634	IEA	YOL133W
GO:0019005	IPI	YLR097C
GO:0019005	IDA	YLR097C
GO:0005737	IEA	YMR186W
GO:0005739	IDA	YMR186W
GO:0005737	IDA	YMR186W
GO:0005886	IDA	YMR186W
GO:0005739	IEA	YMR186W
GO:0005768	IDA	YHL002W
GO:0033565	IPI	YHL002W
GO:0016020	IEA	YHL002W
GO:0010008	IEA	YHL002W
GO:0005768	IEA	YHL002W
GO:0005739	IDA	YGL073W
GO:0005634	IDA	YGL073W
GO:0005634	IEA	YGL073W
GO:0005689	IBA	YMR288W
GO:0005686	IDA	YMR288W
GO:0071013	IBA	YMR288W
GO:0071004	IDA	YMR288W
GO:0005681	IEA	YMR288W
GO:0005634	IEA	YMR288W
GO:0071004	IDA	YOR319W
GO:0005634	IEA	YOR319W
GO:0005686	IDA	YOR319W
GO:0042729	IDA	YKL138C-A
GO:0005694	IEA	YKL138C-A
GO:0005819	IEA	YKL138C-A
GO:0005737	IEA	YKL138C-A
GO:0005874	IEA	YKL138C-A
GO:0000777	IEA	YKL138C-A
GO:0000775	IEA	YKL138C-A
GO:0005856	IEA	YKL138C-A
GO:0005634	IEA	YKL138C-A
GO:0000776	IEA	YKL138C-A
GO:0005935	IDA	YKL101W
GO:0000144	IDA	YKL101W
GO:0000144	IPI	YKL101W
GO:0005935	IEA	YKL101W
GO:0005634	IBA	YKL101W
GO:0005935	IDA	YBR133C
GO:0005829	IBA	YBR133C
GO:0005824	IDA	YBR133C
GO:0000144	IDA	YBR133C
GO:0032174	IDA	YBR133C
GO:0005634	IBA	YBR133C
GO:0000144	IMP	YBR133C
GO:0005935	IEA	YBR133C
GO:0005737	IDA	YBR133C
GO:0005737	IDA	YBR272C
GO:0008540	IDA	YBR272C
GO:0008540	IPI	YBR272C
GO:0005829	IDA	YBR272C
GO:0005634	IDA	YBR272C
GO:0005737	IEA	YBR272C
GO:0005739	IDA	YOR020C
GO:0005759	IDA	YOR020C
GO:0005759	IEA	YOR020C
GO:0005739	IEA	YOR020C
GO:0005737	IEA	YOR020C
GO:0005737	IDA	YLL026W
GO:0005634	IDA	YLL026W
GO:0072380	IDA	YLL026W
GO:0034399	IDA	YLL026W
GO:0005634	IEA	YLL026W
GO:0005737	IEA	YLL026W
GO:0005737	IDA	YFL014W
GO:0005634	IDA	YFL014W
GO:0005886	IDA	YFL014W
GO:0005829	IDA	YFL014W
GO:0005768	IDA	YFL014W
GO:0005576	IDA	YJL159W
GO:0009277	IDA	YJL159W
GO:0005621	IDA	YJL159W
GO:0005576	IEA	YJL159W
GO:0005618	IEA	YJL159W
GO:0005829	IDA	YJL159W
GO:0010494	IDA	YBR072W
GO:0005737	IDA	YBR072W
GO:0005739	IDA	YBR072W
GO:0005634	IDA	YBR072W
GO:0016020	IEA	YCR021C
GO:0005886	IDA	YCR021C
GO:0005886	ISS	YCR021C
GO:0005783	IDA	YCR021C
GO:0016021	IEA	YCR021C
GO:0016021	ISM	YCR021C
GO:0000932	IEA	YDR533C
GO:0010494	IDA	YDR533C
GO:0000932	IDA	YDR533C
GO:0005737	IEA	YDR533C
GO:0005737	IEA	YPL280W
GO:0000932	IEA	YPL280W
GO:0010494	IDA	YPL280W
GO:0000932	IDA	YPL280W
GO:0005737	IEA	YOR391C
GO:0000932	IEA	YOR391C
GO:0005575	ND	YOR391C
GO:0005737	IDA	YDR171W
GO:0005832	IPI	YDR171W
GO:0005856	IPI	YDR171W
GO:0005739	IDA	YLR259C
GO:0005737	IEA	YLR259C
GO:0005829	IBA	YLR259C
GO:0005739	IEA	YLR259C
GO:0042645	IDA	YLR259C
GO:0005759	IEA	YLR259C
GO:0005739	IDA	YDR258C
GO:0005759	IEA	YDR258C
GO:0005759	IDA	YDR258C
GO:0005739	IEA	YDR258C
GO:0005737	IEA	YPL240C
GO:0005737	IDA	YPL240C
GO:0005634	IEA	YOL068C
GO:0034967	IDA	YOL068C
GO:0005737	IEA	YPL015C
GO:0005737	IDA	YPL015C
GO:0005634	IEA	YPL015C
GO:0005634	IDA	YPL015C
GO:0005634	IC	YOR025W
GO:0000781	IEA	YOR025W
GO:0005634	IEA	YOR025W
GO:0005737	IEA	YOR025W
GO:0000781	IEA	YDR191W
GO:0005634	IDA	YDR191W
GO:0005737	IDA	YDR191W
GO:0005634	IEA	YDR191W
GO:0005739	IDA	YDR191W
GO:0000324	IDA	YGR223C
GO:0010008	IEA	YGR223C
GO:0031902	IEA	YGR223C
GO:0016020	IEA	YGR223C
GO:0005768	IDA	YGR223C
GO:0005768	IEA	YGR223C
GO:0005829	IBA	YGR223C
GO:0000329	IDA	YGR223C
GO:0034045	IBA	YGR223C
GO:0019898	IDA	YGR223C
GO:0005737	IDA	YGR223C
GO:0005829	IC	tR(CCU)J
GO:0000786	IEA	YDR225W
GO:0005634	IEA	YDR225W
GO:0005694	IEA	YDR225W
GO:0031298	IDA	YDR225W
GO:0000788	TAS	YDR225W
GO:0000788	TAS	YBL003C
GO:0005634	IEA	YBL003C
GO:0000786	IEA	YBL003C
GO:0005694	IEA	YBL003C
GO:0031298	IDA	YBL003C
GO:0031298	IDA	YDR224C
GO:0000786	IEA	YDR224C
GO:0005634	IEA	YDR224C
GO:0005694	IEA	YDR224C
GO:0000788	IDA	YDR224C
GO:0005694	IEA	YBL002W
GO:0005634	IEA	YBL002W
GO:0000786	IEA	YBL002W
GO:0000788	TAS	YBL002W
GO:0031298	IDA	YBL002W
GO:0005739	IEA	YHR067W
GO:0005739	IDA	YHR067W
GO:0016586	IDA	YCR020W-B
GO:0005634	IEA	YCR020W-B
GO:0005739	IDA	YPR033C
GO:0005737	IMP	YPR033C
GO:0005739	IMP	YPR033C
GO:0005737	IEA	YPR033C
GO:0005739	IEA	YPR033C
GO:0000786	IEA	YOL012C
GO:0005634	IEA	YOL012C
GO:0005634	IDA	YOL012C
GO:0000790	IPI	YOL012C
GO:0000790	IDA	YOL012C
GO:0005694	IEA	YOL012C
GO:0005737	IDA	YGR268C
GO:0005737	IEA	YGR268C
GO:0005737	IDA	YOR284W
GO:0005737	IEA	YOR284W
GO:0005937	IPI	YNR032C-A
GO:0005634	IBA	YNR032C-A
GO:0005737	IBA	YNR032C-A
GO:0005737	IDA	YML058W-A
GO:0005634	IEA	YML058W-A
GO:0005737	IEA	YML058W-A
GO:0031499	IDA	YJR036C
GO:0005634	IEA	YJR036C
GO:0005628	IDA	YJR036C
GO:0005737	IBA	YJR036C
GO:0005737	IDA	YGL141W
GO:0000502	IDA	YGL141W
GO:0005634	IDA	YGL141W
GO:0016020	IEA	YGL168W
GO:0005575	ND	YGL168W
GO:0016021	IEA	YGL168W
GO:0016020	IEA	YPL244C
GO:0016021	ISM	YPL244C
GO:0016021	IEA	YPL244C
GO:0005783	IEA	YPL244C
GO:0005789	IEA	YPL244C
GO:0030173	IBA	YPL244C
GO:0005783	IDA	YPL244C
GO:0030176	IBA	YPL244C
GO:0016020	IEA	YER039C
GO:0000139	IEA	YER039C
GO:0005783	IEA	YER039C
GO:0016021	IEA	YER039C
GO:0005794	IEA	YER039C
GO:0030659	IEA	YER039C
GO:0031410	IEA	YER039C
GO:0005783	IDA	YER039C
GO:0016021	ISM	YER039C
GO:0005789	IEA	YER039C
GO:0005739	IDA	YFR053C
GO:0005829	IDA	YFR053C
GO:0005737	IDA	YFR053C
GO:0005739	IDA	YGL253W
GO:0005829	IDA	YGL253W
GO:0005634	IDA	YGL253W
GO:0016020	IEA	YHR094C
GO:0016021	IEA	YHR094C
GO:0005886	IDA	YHR094C
GO:0071944	IDA	YHR094C
GO:0016021	ISM	YHR094C
GO:0016020	IEA	YFL011W
GO:0016021	IEA	YFL011W
GO:0005739	IDA	YFL011W
GO:0005886	ISS	YFL011W
GO:0071944	IDA	YFL011W
GO:0000324	IDA	YFL011W
GO:0016021	ISM	YFL011W
GO:0016021	IEA	YOL156W
GO:0016020	IEA	YOL156W
GO:0005886	ISS	YOL156W
GO:0016021	ISM	YOL156W
GO:0071944	IDA	YOL156W
GO:0016021	ISM	YIL170W
GO:0016020	IEA	YIL170W
GO:0016021	IEA	YIL170W
GO:0016020	IEA	YEL069C
GO:0016021	IEA	YEL069C
GO:0005886	ISS	YEL069C
GO:0005783	IDA	YEL069C
GO:0016021	ISM	YEL069C
GO:0000324	IDA	YNL318C
GO:0071944	IDA	YNL318C
GO:0016020	IEA	YNL318C
GO:0016021	IEA	YNL318C
GO:0005739	IDA	YNL318C
GO:0016021	ISM	YNL318C
GO:0005886	ISS	YNL318C
GO:0016020	IEA	YDL245C
GO:0016021	ISM	YDL245C
GO:0016021	IEA	YDL245C
GO:0071944	IDA	YDL245C
GO:0005886	ISS	YDL245C
GO:0016021	IEA	YJR158W
GO:0016020	IEA	YJR158W
GO:0016021	ISM	YJR158W
GO:0005886	ISS	YJR158W
GO:0071944	IDA	YJR158W
GO:0016020	IEA	YNR072W
