go_id	evidence	oln_id
GO:0000166	IEA	YOR217W
GO:0003689	IDA	YJR068W
GO:0017076	ISS	YJR068W
GO:0003677	IEA	YJR068W
GO:0000166	IEA	YJR068W
GO:0005524	IEA	YJR068W
GO:0005524	IEA	YNL290W
GO:0000166	IEA	YNL290W
GO:0003677	IEA	YNL290W
GO:0016887	IDA	YNL290W
GO:0003689	IDA	YNL290W
GO:0000166	IEA	YOL094C
GO:0003689	IDA	YOL094C
GO:0005524	IEA	YOL094C
GO:0003677	IEA	YOL094C
GO:0003689	IDA	YBR087W
GO:0005524	IEA	YBR087W
GO:0000166	IEA	YBR087W
GO:0003677	IEA	YBR087W
GO:0030674	IPI	YOR279C
GO:0003955	IBA	YBR052C
GO:0010181	IBA	YBR052C
GO:0010181	IEA	YBR052C
GO:0003674	ND	YBR052C
GO:0034202	IMP	YBL020W
GO:0003674	ND	YBL020W
GO:0034202	IDA	YBL020W
GO:0005319	IEA	YBL020W
GO:0004869	IEA	YLR073C
GO:0004857	IDA	YLR073C
GO:0030414	IEA	YLR073C
GO:0003677	IEA	YLR176C
GO:0000978	IDA	YLR176C
GO:0043565	IDA	YLR176C
GO:0003700	IBA	YLR176C
GO:0005096	IDA	YOR127W
GO:0005096	IGI	YOR127W
GO:0005096	IPI	YOR127W
GO:0005096	IEA	YOR127W
GO:0046872	IEA	YOR127W
GO:0046872	IEA	YDR379W
GO:0005096	ISA	YDR379W
GO:0005096	IGI	YDR379W
GO:0005096	IPI	YDR379W
GO:0005096	IDA	YDR379W
GO:0005096	IEA	YDR379W
GO:0016247	ISS	YPR115W
GO:0032266	IDA	YBR260C
GO:0010314	IDA	YBR260C
GO:0005096	IDA	YBR260C
GO:0005096	IGI	YBR260C
GO:0070273	IMP	YBR260C
GO:0070273	IDA	YBR260C
GO:0032266	IMP	YBR260C
GO:0010314	IMP	YBR260C
GO:0080025	IDA	YBR260C
GO:0080025	IMP	YBR260C
GO:0005096	IEA	YBR260C
GO:0005546	IDA	YBR260C
GO:0005096	IDA	YFL047W
GO:0005096	IEA	YFL047W
GO:0003674	ND	YER067W
GO:0003674	ND	YIL057C
GO:0003674	ND	YPL066W
GO:0003676	IEA	YMR182C
GO:0003677	IEA	YMR182C
GO:0043565	IDA	YMR182C
GO:0000981	ISS	YMR182C
GO:0046872	IEA	YMR182C
GO:0017112	IBA	YDR137W
GO:0017137	IBA	YDR137W
GO:0005085	IEA	YDR137W
GO:0005085	IDA	YDR137W
GO:0005085	IPI	YDR137W
GO:0001104	IBA	YLR071C
GO:0001093	IDA	YLR071C
GO:0001104	IEA	YLR071C
GO:0001103	IPI	YLR071C
GO:0005096	IDA	YOR107W
GO:0001191	IPI	YKL038W
GO:0000978	IDA	YKL038W
GO:0001077	IDA	YKL038W
GO:0001191	IMP	YKL038W
GO:0003677	IDA	YKL038W
GO:0008270	IEA	YKL038W
GO:0043565	IDA	YKL038W
GO:0000981	IEA	YKL038W
GO:0046872	IEA	YKL038W
GO:0003677	IEA	YKL038W
GO:0003674	ND	YDL138W
GO:0022891	IEA	YDL138W
GO:0005215	IEA	YDL138W
GO:0022857	IEA	YDL138W
GO:0005351	IBA	YDL138W
GO:0005355	IBA	YDL138W
GO:0005525	IEA	YCR027C
GO:0003924	IEA	YCR027C
GO:0003924	ISS	YCR027C
GO:0000166	IEA	YCR027C
GO:0000166	IEA	YPR165W
GO:0005525	IEA	YPR165W
GO:0003924	IDA	YPR165W
GO:0003924	IEA	YPR165W
GO:0000166	IEA	YNL090W
GO:0005525	IEA	YNL090W
GO:0003924	IDA	YNL090W
GO:0003924	IEA	YNL090W
GO:0003924	IEA	YIL118W
GO:0005525	IEA	YIL118W
GO:0000166	IEA	YIL118W
GO:0005525	IDA	YIL118W
GO:0003924	IDA	YIL118W
GO:0005525	IEA	YKR055W
GO:0000166	IEA	YKR055W
GO:0003924	IEA	YKR055W
GO:0003924	IDA	YKR055W
GO:0003924	IEA	YNL180C
GO:0005525	IEA	YNL180C
GO:0003924	IDA	YNL180C
GO:0000166	IEA	YNL180C
GO:0016787	IEA	YNL163C
GO:0005525	IEA	YNL163C
GO:0003924	IEA	YNL163C
GO:0000166	IEA	YNL163C
GO:0003924	IDA	YNL163C
GO:0003935	IEA	YBL033C
GO:0046872	IEA	YBL033C
GO:0008686	IBA	YBL033C
GO:0019238	IGI	YBL033C
GO:0019238	IMP	YBL033C
GO:0016787	IEA	YBL033C
GO:0005525	IEA	YBL033C
GO:0000166	IEA	YBL033C
GO:0043723	IMP	YOL066C
GO:0008835	IEA	YOL066C
GO:0016787	IEA	YOL066C
GO:0003723	IEA	YOL066C
GO:0003824	IEA	YOL066C
GO:0009982	IEA	YOL066C
GO:0016853	IEA	YOL066C
GO:0019239	IBA	YOL066C
GO:0009982	ISS	YOL066C
GO:0046872	IEA	YOL066C
GO:0009982	IDA	YOL066C
GO:0009982	IMP	YOL066C
GO:0008686	IEA	YDR487C
GO:0016829	IEA	YDR487C
GO:0046872	IEA	YDR487C
GO:0008686	IMP	YDR487C
GO:0016740	IEA	YOL143C
GO:0000906	IEA	YOL143C
GO:0000906	IGI	YOL143C
GO:0000906	ISS	YOL143C
GO:0016740	IEA	YBR256C
GO:0004746	IEA	YBR256C
GO:0004746	ISS	YBR256C
GO:0004746	IDA	YBR256C
GO:0008703	IEA	YBR153W
GO:0008703	IDA	YBR153W
GO:0008703	IMP	YBR153W
GO:0019239	IBA	YBR153W
GO:0016491	IEA	YBR153W
GO:0050661	IEA	YBR153W
GO:0017137	IBA	YLR039C
GO:0005085	IEA	YLR039C
GO:0005085	IGI	YLR039C
GO:0005085	IDA	YLR039C
GO:0005085	IPI	YLR039C
GO:0017112	IBA	YLR039C
GO:0003723	IEA	YGR250C
GO:0003676	IEA	YGR250C
GO:0003723	ISS	YGR250C
GO:0003729	IDA	YGR250C
GO:0042162	IDA	YBR275C
GO:0042162	IDA	YLR453C
GO:0003697	IEA	YCR028C-A
GO:0003697	IDA	YCR028C-A
GO:0003677	IEA	YCR028C-A
GO:0003677	IEA	YHL027W
GO:0003676	IEA	YHL027W
GO:0046872	IEA	YHL027W
GO:0043565	IDA	YHL027W
GO:0001078	IGI	YHL027W
GO:0001078	IDA	YHL027W
GO:0001078	IMP	YHL027W
GO:0016301	IEA	YMR139W
GO:0004674	IEA	YMR139W
GO:0004672	IEA	YMR139W
GO:0005524	IEA	YMR139W
GO:0004674	IDA	YMR139W
GO:0004672	IDA	YMR139W
GO:0004674	ISS	YMR139W
GO:0016740	IEA	YMR139W
GO:0000166	IEA	YMR139W
GO:0008234	IEA	YMR154C
GO:0004198	IBA	YMR154C
GO:0016787	IEA	YMR154C
GO:0008233	IEA	YMR154C
GO:0004198	IEA	YMR154C
GO:0004197	IDA	YMR154C
GO:0016301	IEA	YFL033C
GO:0000166	IEA	YFL033C
GO:0005524	IEA	YFL033C
GO:0004674	IMP	YFL033C
GO:0004674	IDA	YFL033C
GO:0004674	IBA	YFL033C
GO:0004672	IEA	YFL033C
GO:0004672	IDA	YFL033C
GO:0016740	IEA	YFL033C
GO:0004674	IEA	YFL033C
GO:0004674	ISS	YFL033C
GO:0005215	ISS	YBR192W
GO:0015218	IDA	YBR192W
GO:0003674	ND	YOR275C
GO:0003674	ND	YNL294C
GO:0003723	ISS	YHL024W
GO:0003723	IMP	YHL024W
GO:0003723	IEA	YHL024W
GO:0003676	IEA	YHL024W
GO:0003674	ND	YGL045W
GO:0003674	ND	YMR063W
GO:0004674	IEA	YOR119C
GO:0016740	IEA	YOR119C
GO:0005524	IEA	YOR119C
GO:0016301	IEA	YOR119C
GO:0004672	IDA	YOR119C
GO:0000166	IEA	YOR119C
GO:0004672	IEA	YOR119C
GO:0046872	IEA	YOR119C
GO:0016787	IEA	YOR119C
GO:0046872	IEA	YNL207W
GO:0004672	IEA	YNL207W
GO:0005524	IEA	YNL207W
GO:0004674	IEA	YNL207W
GO:0000166	IEA	YNL207W
GO:0004672	IDA	YNL207W
GO:0016740	IEA	YNL207W
GO:0016301	IEA	YNL207W
GO:0008121	IEA	YEL024W
GO:0016491	IEA	YEL024W
GO:0016679	IEA	YEL024W
GO:0051537	IEA	YEL024W
GO:0046872	IEA	YEL024W
GO:0003674	ND	YEL024W
GO:0051536	IEA	YEL024W
GO:0016757	IEA	YMR283C
GO:0016740	IEA	YMR283C
GO:0043399	IEA	YMR283C
GO:0016763	IMP	YMR283C
GO:0016763	IGI	YMR283C
GO:0016763	IDA	YMR283C
GO:0003682	IDA	YHR197W
GO:0000166	IEA	YLL034C
GO:0005524	IEA	YLL034C
GO:0016887	ISS	YLL034C
GO:0004751	IEA	YOR095C
GO:0004751	IMP	YOR095C
GO:0004751	ISS	YOR095C
GO:0016853	IEA	YOR095C
GO:0016740	IEA	YPL208W
GO:0008168	IEA	YPL208W
GO:0016279	IMP	YPL208W
GO:0016279	IDA	YPL208W
GO:0016279	IEA	YPL208W
GO:0016279	IDA	YDR198C
GO:0016740	IEA	YDR198C
GO:0008168	IEA	YDR198C
GO:0008168	IEA	YBR030W
GO:0016740	IEA	YBR030W
GO:0016279	IMP	YBR030W
GO:0016279	IGI	YBR030W
GO:0016279	IGI	YDR257C
GO:0016740	IEA	YDR257C
GO:0016279	IEA	YDR257C
GO:0008168	IEA	YDR257C
GO:0016279	IMP	YDR257C
GO:0008757	ISM	YLR137W
GO:0008757	IDA	YLR137W
GO:0016740	IEA	YLR137W
GO:0008168	IEA	YLR137W
GO:0046872	IEA	YMR247C
GO:0004842	IDA	YMR247C
GO:0043023	IDA	YMR247C
GO:0016740	IEA	YMR247C
GO:0042393	IDA	YPR018W
GO:0003743	IEA	YDR091C
GO:0005506	IDA	YDR091C
GO:0016887	ISS	YDR091C
GO:0005524	IEA	YDR091C
GO:0016887	IEA	YDR091C
GO:0043024	IBA	YDR091C
GO:0000166	IEA	YDR091C
GO:0005524	IBA	YDR091C
GO:0003677	IEA	YPL089C
GO:0046983	IEA	YPL089C
GO:0043565	IDA	YPL089C
GO:0008301	IDA	YPL089C
GO:0000982	IDA	YPL089C
GO:0000977	IEA	YPL089C
GO:0001671	IDA	YLR009W
GO:0003735	IBA	YLR009W
GO:0003723	IBA	YLR009W
GO:0003729	IDA	YNL002C
GO:0019843	ISS	YNL002C
GO:0003723	IEA	YNL002C
GO:0003735	IBA	YNL002C
GO:0008841	IBA	YKL132C
GO:0016874	IEA	YKL132C
GO:0005524	IEA	YKL132C
GO:0004326	IEA	YKL132C
GO:0000166	IEA	YKL132C
GO:0046872	IEA	YKL132C
GO:0004326	ISS	YKL132C
GO:0003674	ND	YDL001W
GO:0004842	IMP	YDR255C
GO:0004842	IDA	YDR255C
GO:0003674	ND	YEL072W
GO:0003674	ND	YFR048W
GO:0003729	IDA	YGL107C
GO:0046872	IEA	YGR044C
GO:0003677	IEA	YGR044C
GO:0000978	IDA	YGR044C
GO:0000981	IMP	YGR044C
GO:0003676	IEA	YGR044C
GO:0003697	IDA	YPL024W
GO:0003677	IEA	YPL024W
GO:0008047	IDA	YPL024W
GO:0000400	IDA	YPL024W
GO:0003723	IBA	YEL050C
GO:0003735	IDA	YEL050C
GO:0016740	IEA	YEL050C
GO:0003723	IEA	YEL050C
GO:0003735	IEA	YEL050C
GO:0042134	IDA	YLR145W
GO:0003674	ND	YGL250W
GO:0016740	IEA	YDR465C
GO:0008168	IEA	YDR465C
GO:0019702	IMP	YDR465C
GO:0019702	IDA	YDR465C
GO:0016274	IEA	YDR465C
GO:0005096	IDA	YMR235C
GO:0005096	IMP	YMR235C
GO:0005096	IEA	YMR235C
GO:0003729	IBA	YMR061W
GO:0046982	IPI	YMR061W
GO:0003723	IDA	YMR061W
GO:0003676	IEA	YGL044C
GO:0003729	IDA	YGL044C
GO:0046982	IPI	YGL044C
GO:0003723	IEA	YGL044C
GO:0003674	ND	RNA170
GO:0016787	IEA	YMR234W
GO:0004519	IEA	YMR234W
GO:0004523	IEA	YMR234W
GO:0046872	IEA	YMR234W
GO:0004518	IEA	YMR234W
GO:0004523	IDA	YMR234W
GO:0000287	IEA	YMR234W
GO:0004519	IEA	YNL072W
GO:0004523	ISS	YNL072W
GO:0046872	IEA	YNL072W
GO:0004523	IDA	YNL072W
GO:0004523	IEA	YNL072W
GO:0003723	IEA	YNL072W
GO:0004523	IMP	YNL072W
GO:0016787	IEA	YNL072W
GO:0004518	IEA	YNL072W
GO:0004523	IGI	YDR279W
GO:0004523	IDA	YDR279W
GO:0004523	IDA	YLR154C
GO:0004523	IGI	YLR154C
GO:0000175	IMP	YGR276C
GO:0004518	IEA	YGR276C
GO:0004527	IEA	YGR276C
GO:0016787	IEA	YGR276C
GO:0003723	IEA	YGR276C
GO:0008408	ISS	YGR276C
GO:0003676	IEA	YLL046C
GO:0003723	IEA	YLL046C
GO:0003723	ISS	YLL046C
GO:0003674	ND	YCL028W
GO:0004748	IEA	YER070W
GO:0004748	IDA	YER070W
GO:0004748	IMP	YER070W
GO:0000166	IDA	YER070W
GO:0000166	IEA	YER070W
GO:0003824	IEA	YER070W
GO:0005524	IEA	YER070W
GO:0016491	IEA	YER070W
GO:0004748	IEA	YJL026W
GO:0016491	IEA	YJL026W
GO:0004748	IDA	YJL026W
GO:0046872	IEA	YJL026W
GO:0004748	IEA	YIL066C
GO:0004748	IDA	YIL066C
GO:0000166	IEA	YIL066C
GO:0005524	IEA	YIL066C
GO:0003824	IEA	YIL066C
GO:0016491	IEA	YIL066C
GO:0004748	IMP	YGR180C
GO:0004748	IGI	YGR180C
GO:0004748	IEA	YGR180C
GO:0004748	IDA	YGR180C
GO:0016491	IEA	YGR180C
GO:0004525	IDA	YMR239C
GO:0003725	IBA	YMR239C
GO:0004518	IEA	YMR239C
GO:0004519	IEA	YMR239C
GO:0004525	IEA	YMR239C
GO:0016787	IEA	YMR239C
GO:0003723	IEA	YMR239C
GO:0004519	IEA	YPL123C
GO:0004518	IEA	YPL123C
GO:0004521	IMP	YPL123C
GO:0016787	IEA	YPL123C
GO:0003723	IEA	YPL123C
GO:0033897	IEA	YPL123C
GO:0004521	IDA	YPL123C
GO:0031625	IDA	YOR018W
GO:0031625	IMP	YOR018W
GO:0031625	IPI	YOR018W
GO:0047372	IDA	YGL144C
GO:0016787	IEA	YGL144C
GO:0031625	IMP	YFR022W
GO:0031625	IPI	YFR022W
GO:0031625	IDA	YFR022W
GO:0003676	IEA	YGL171W
GO:0004386	IEA	YGL171W
GO:0008186	IDA	YGL171W
GO:0000166	IEA	YGL171W
GO:0003723	IEA	YGL171W
GO:0005524	IEA	YGL171W
GO:0016787	IEA	YGL171W
GO:0004004	IDA	YGL171W
GO:0005089	IGI	YGR070W
GO:0005085	IEA	YGR070W
GO:0005089	ISA	YGR070W
GO:0005089	IEA	YGR070W
GO:0005085	IEA	YLR371W
GO:0005546	IDA	YLR371W
GO:0005089	IDA	YLR371W
GO:0005089	IPI	YLR371W
GO:0005089	IEA	YLR371W
GO:0004871	IGI	YLR371W
GO:0051082	IMP	YMR200W
GO:0051082	IDA	YMR200W
GO:0004553	IEA	YBR229C
GO:0003824	IEA	YBR229C
GO:0030246	IEA	YBR229C
GO:0016798	IEA	YBR229C
GO:0016787	IEA	YBR229C
GO:0033919	IEA	YBR229C
GO:0033919	IMP	YBR229C
GO:0000987	IDA	YPR065W
GO:0043565	IDA	YPR065W
GO:0008301	IDA	YPR065W
GO:0003677	IEA	YPR065W
GO:0001078	IMP	YPR065W
GO:0001135	IMP	YPR065W
GO:0001135	IMP	YBL093C
GO:0001104	IEA	YBL093C
GO:0005095	IDA	YMR258C
GO:0001054	IDA	YJR063W
GO:0003899	IEA	YJR063W
GO:0061629	IPI	YJR063W
GO:0046872	IEA	YJR063W
GO:0003676	IEA	YJR063W
GO:0008270	IEA	YJR063W
GO:0001054	IDA	YPR010C
GO:0016779	IEA	YPR010C
GO:0046872	IEA	YPR010C
GO:0003899	IEA	YPR010C
GO:0003677	IEA	YPR010C
GO:0016740	IEA	YPR010C
GO:0032549	IEA	YPR010C
GO:0001054	IDA	YDR156W
GO:0003899	IEA	YDR156W
GO:0016740	IEA	YOR341W
GO:0016779	IEA	YOR341W
GO:1990841	IDA	YOR341W
GO:0046872	IEA	YOR341W
GO:0003899	IEA	YOR341W
GO:0001054	IDA	YOR341W
GO:0003677	IEA	YOR341W
GO:0008270	IEA	YOR341W
GO:0003899	IEA	YJL148W
GO:0001054	IDA	YJL148W
GO:0003899	IEA	YOR340C
GO:0001054	IDA	YOR340C
GO:0016740	IEA	YNL248C
GO:0003899	IEA	YNL248C
GO:0003677	IEA	YNL248C
GO:0001054	IDA	YNL248C
GO:0016779	IEA	YNL248C
GO:0008270	IDA	YOR210W
GO:0003899	IEA	YOR210W
GO:0003677	IEA	YOR210W
GO:0046872	IEA	YOR210W
GO:0001054	IDA	YOR210W
GO:0008270	IEA	YOR210W
GO:0001055	IDA	YOR210W
GO:0001056	IDA	YOR210W
GO:0003968	IDA	YOR210W
GO:0003899	IEA	YOL005C
GO:0003968	IDA	YOL005C
GO:0001055	IDA	YOL005C
GO:0046983	IEA	YOL005C
GO:0003677	IEA	YOL005C
GO:0003899	IEA	YOR151C
GO:0016779	IEA	YOR151C
GO:0003677	IEA	YOR151C
GO:0001055	IDA	YOR151C
GO:0032549	IEA	YOR151C
GO:0016740	IEA	YOR151C
GO:0003729	IDA	YOR151C
GO:0003968	IDA	YOR151C
GO:0003677	IDA	YOR151C
GO:0046872	IEA	YOR151C
GO:0003968	IDA	YIL021W
GO:0003899	IEA	YIL021W
GO:0046872	IEA	YIL021W
GO:0001055	IDA	YIL021W
GO:0003677	IEA	YIL021W
GO:0003968	IDA	YJL140W
GO:0031369	IPI	YJL140W
GO:0003727	IDA	YJL140W
GO:0003697	IDA	YJL140W
GO:0003824	IEA	YJL140W
GO:0003899	IEA	YJL140W
GO:0000166	IEA	YJL140W
GO:0003899	IBA	YJL140W
GO:0003968	IDA	YBR154C
GO:0003899	IEA	YBR154C
GO:0003677	IEA	YBR154C
GO:0001055	IDA	YBR154C
GO:0001056	IDA	YBR154C
GO:0001054	IDA	YBR154C
GO:0003968	IDA	YDR404C
GO:0003899	IEA	YDR404C
GO:0031369	IPI	YDR404C
GO:0003697	IDA	YDR404C
GO:0003697	IMP	YDR404C
GO:0003727	IDA	YDR404C
GO:0003727	IMP	YDR404C
GO:0003676	IEA	YDR404C
GO:0003899	IBA	YDR404C
GO:0003677	IEA	YOR224C
GO:0003899	IEA	YOR224C
GO:0001055	IDA	YOR224C
GO:0001056	IDA	YOR224C
GO:0001054	IDA	YOR224C
GO:0003968	IDA	YOR224C
GO:0003899	IBA	YGL070C
GO:0008270	IEA	YGL070C
GO:0003899	IEA	YGL070C
GO:0003676	IEA	YGL070C
GO:0003968	IDA	YGL070C
GO:0046872	IEA	YGL070C
GO:0001055	IDA	YHR143W-A
GO:0001054	IDA	YHR143W-A
GO:0008270	IDA	YHR143W-A
GO:0003677	IEA	YHR143W-A
GO:0003899	IEA	YHR143W-A
GO:0046872	IEA	YHR143W-A
GO:0003968	IDA	YHR143W-A
GO:0001056	IDA	YHR143W-A
GO:0003676	IEA	YDR045C
GO:0003899	IEA	YDR045C
GO:0046872	IEA	YDR045C
GO:0008270	IEA	YDR045C
GO:0001056	IDA	YDR045C
GO:0001056	IMP	YDR045C
GO:0003899	IEA	YJL011C
GO:0003824	IEA	YJL011C
GO:0000166	IEA	YJL011C
GO:0001056	IDA	YJL011C
GO:0001056	IDA	YNL113W
GO:0003899	IEA	YNL113W
GO:0001054	IDA	YNL113W
GO:0046983	IEA	YNL113W
GO:0003677	IEA	YNL113W
GO:0003677	IEA	YKL144C
GO:0003899	IEA	YKL144C
GO:0001056	IDA	YKL144C
GO:0003899	IEA	YNL151C
GO:0001056	IDA	YNL151C
GO:0016740	IEA	YNL151C
GO:0003677	IEA	YNL151C
GO:0016779	IEA	YNL151C
GO:0003899	IEA	YNR003C
GO:0001056	IDA	YNR003C
GO:0003899	IEA	YKR025W
GO:0001056	IDA	YKR025W
GO:0046983	IEA	YPR110C
GO:0001056	IDA	YPR110C
GO:0003899	IEA	YPR110C
GO:0001054	IDA	YPR110C
GO:0003677	IEA	YPR110C
GO:0003899	IEA	YDL150W
GO:0003677	IEA	YDL150W
GO:0001056	IDA	YDL150W
GO:0003899	IEA	YPR190C
GO:0001056	IDA	YPR190C
GO:0003677	IEA	YPR190C
GO:0004407	IDA	YNL330C
GO:0004407	IMP	YNL330C
GO:0003714	IPI	YNL330C
GO:0016787	IEA	YNL330C
GO:0032041	IEA	YNL330C
GO:0003713	IPI	YNL330C
GO:0004407	IEA	YNL330C
GO:0003713	IMP	YNL330C
GO:0003714	IMP	YNL330C
GO:0046872	IEA	YJL121C
GO:0004750	IEA	YJL121C
GO:0046872	IBA	YJL121C
GO:0016857	IEA	YJL121C
GO:0016853	IEA	YJL121C
GO:0003824	IEA	YJL121C
GO:0004750	IDA	YJL121C
GO:0004750	ISS	YJL121C
GO:0004750	IMP	YJL121C
GO:0042134	IPI	YHR088W
GO:0019843	IEA	YHR088W
GO:0003723	IEA	YHR088W
GO:0019843	IPI	YKR081C
GO:0008312	IPI	YKR081C
GO:0008097	IPI	YKR081C
GO:0008097	IMP	YKR081C
GO:0008097	IDA	YKR081C
GO:0003743	IEA	YBR079C
GO:0003723	IEA	YBR079C
GO:0003729	IDA	YBR079C
GO:0003743	IDA	YBR079C
GO:0003677	IEA	YER169W
GO:0046872	IEA	YER169W
GO:0043565	IDA	YER169W
GO:0001078	IDA	YER169W
GO:0051864	IDA	YER169W
GO:0043565	IMP	YER169W
GO:0001078	IMP	YER169W
GO:0051864	IMP	YER169W
GO:0003676	IEA	YER169W
GO:0032454	IDA	YER169W
GO:0003677	IEA	YIL119C
GO:0030695	IMP	YIL119C
GO:0003735	IBA	YLR075W
GO:0003735	IEA	YLR075W
GO:0003723	IBA	YLR075W
GO:0003735	IC	YLR075W
GO:0003735	IBA	YPR102C
GO:0003723	IBA	YPR102C
GO:0019843	IEA	YPR102C
GO:0003735	IEA	YPR102C
GO:0003723	IEA	YPR102C
GO:0003735	IC	YPR102C
GO:0003735	IBA	YGR085C
GO:0003735	IEA	YGR085C
GO:0003735	IC	YGR085C
GO:0003723	IEA	YGR085C
GO:0003723	IBA	YGR085C
GO:0019843	IEA	YGR085C
GO:0003735	IBA	YEL054C
GO:0003723	IEA	YEL054C
GO:0003735	IEA	YEL054C
GO:0019843	IBA	YEL054C
GO:0003735	IC	YEL054C
GO:0003735	IBA	YDR418W
GO:0003723	IEA	YDR418W
GO:0003735	IC	YDR418W
GO:0019843	IBA	YDR418W
GO:0003735	IEA	YDR418W
GO:0003735	IC	YDL082W
GO:0003735	IEA	YDL082W
GO:0003735	IBA	YDL082W
GO:0003723	IBA	YDL082W
GO:0003735	IC	YMR142C
GO:0003723	IBA	YMR142C
GO:0003735	IEA	YMR142C
GO:0003735	IBA	YMR142C
GO:0003735	IBA	YKL006W
GO:0003735	IC	YKL006W
GO:0003735	IEA	YKL006W
GO:0003723	IDA	YKL006W
GO:0003735	IEA	YHL001W
GO:0003735	IBA	YHL001W
GO:0003735	IC	YHL001W
GO:0003723	IDA	YHL001W
GO:0003723	IDA	YLR029C
GO:0003735	IEA	YLR029C
GO:0003735	IDA	YLR029C
GO:0003723	IDA	YMR121C
GO:0003735	IEA	YMR121C
GO:0003735	IDA	YMR121C
GO:0003735	IC	YIL133C
GO:0003735	IEA	YIL133C
GO:0003735	IBA	YIL133C
GO:0003729	IBA	YIL133C
GO:0003723	IDA	YIL133C
GO:0003729	IBA	YNL069C
GO:0003735	IC	YNL069C
GO:0003735	IBA	YNL069C
GO:0003723	IDA	YNL069C
GO:0003735	IEA	YNL069C
GO:0003735	IEA	YKL180W
GO:0003735	IDA	YKL180W
GO:0003735	IEA	YJL177W
GO:0003735	IDA	YJL177W
GO:0003723	IBA	YOL120C
GO:0003735	IBA	YOL120C
GO:0003735	IEA	YOL120C
GO:0003735	IC	YOL120C
GO:0003723	IBA	YNL301C
GO:0003735	IEA	YNL301C
GO:0003735	IBA	YNL301C
GO:0003735	IC	YNL301C
GO:0003735	IC	YBR084C-A
GO:0003723	IBA	YBR084C-A
GO:0003735	IEA	YBR084C-A
GO:0003735	IBA	YBR084C-A
GO:0003735	IEA	YBL027W
GO:0003735	IBA	YBL027W
GO:0003723	IBA	YBL027W
GO:0003735	IC	YBL027W
GO:0003735	IC	YPL220W
GO:0003723	IBA	YPL220W
GO:0003735	IEA	YPL220W
GO:0003723	IBA	YGL135W
GO:0003735	IC	YGL135W
GO:0003735	IEA	YGL135W
GO:0003723	IEA	YGL135W
GO:0003723	IBA	YMR242C
GO:0003735	IBA	YMR242C
GO:0003735	IEA	YMR242C
GO:0003735	IC	YMR242C
GO:0003735	IEA	YOR312C
GO:0003735	IC	YOR312C
GO:0003723	IBA	YOR312C
GO:0003735	IBA	YOR312C
GO:0003735	IBA	YBR191W
GO:0003735	IEA	YBR191W
GO:0003735	IC	YBR191W
GO:0003735	IC	YPL079W
GO:0003735	IBA	YPL079W
GO:0003735	IEA	YPL079W
GO:0003723	IBA	YLR061W
GO:0003735	IDA	YLR061W
GO:0003735	IEA	YLR061W
GO:0003735	IEA	YFL034C-A
GO:0003735	IDA	YFL034C-A
GO:0003723	IBA	YFL034C-A
GO:0003735	IC	YBL087C
GO:0003735	IEA	YBL087C
GO:0003735	IBA	YBL087C
GO:0070180	IBA	YBL087C
GO:0003735	IC	YER117W
GO:0003735	IEA	YER117W
GO:0003735	IBA	YER117W
GO:0070180	IBA	YER117W
GO:0003735	IC	YGL031C
GO:0003723	IDA	YGL031C
GO:0003735	IBA	YGL031C
GO:0003723	IDA	YGR148C
GO:0003735	IC	YGR148C
GO:0003735	IBA	YGR148C
GO:0019843	IEA	YOL127W
GO:0003735	IEA	YOL127W
GO:0003735	IC	YOL127W
GO:0003735	IBA	YOL127W
GO:0003723	IEA	YOL127W
GO:0003723	IDA	YOL127W
GO:0003723	IDA	YLR344W
GO:0003735	IDA	YLR344W
GO:0003735	IEA	YLR344W
GO:0003735	IDA	YGR034W
GO:0003735	IEA	YGR034W
GO:0003723	IDA	YGR034W
GO:0003735	IC	YHR010W
GO:0003735	IEA	YHR010W
GO:0003735	IBA	YHR010W
GO:0003735	IC	YDR471W
GO:0003735	IEA	YDR471W
GO:0003735	IBA	YDR471W
GO:0003735	IBA	YGL103W
GO:0003735	IEA	YGL103W
GO:0003723	IDA	YGL103W
GO:0003735	IC	YGL103W
GO:0003735	IEA	YFR032C-A
GO:0003735	IDA	YFR032C-A
GO:0003735	IEA	YFR031C-A
GO:0003723	IBA	YFR031C-A
GO:0019843	IEA	YFR031C-A
GO:0003723	IEA	YFR031C-A
GO:0003735	IDA	YFR031C-A
GO:0003735	IEA	YIL018W
GO:0003723	IBA	YIL018W
GO:0003723	IEA	YIL018W
GO:0019843	IEA	YIL018W
GO:0003735	IDA	YIL018W
GO:0003735	IEA	YOR063W
GO:0003723	IBA	YOR063W
GO:0003735	IBA	YOR063W
GO:0003735	IC	YOR063W
GO:0030627	IMP	YGL030W
GO:0003723	IDA	YGL030W
GO:0003735	IEA	YGL030W
GO:0003735	IDA	YGL030W
GO:0030627	IGI	YGL030W
GO:0003735	IDA	YDL075W
GO:0003735	IEA	YDL075W
GO:0003735	IDA	YLR406C
GO:0003735	IEA	YLR406C
GO:0003735	IC	YBL092W
GO:0003735	IEA	YBL092W
GO:0003735	IEA	YPL143W
GO:0003735	IDA	YPL143W
GO:0003735	IDA	YOR234C
GO:0003735	IEA	YOR234C
GO:0003735	IC	YER056C-A
GO:0003735	IEA	YER056C-A
GO:0003723	IBA	YER056C-A
GO:0003735	IBA	YER056C-A
GO:0003735	IBA	YIL052C
