go_id	evidence	oln_id
GO:0017157	IGI	YMR192W
GO:0016192	IEA	YMR192W
GO:0090630	IBA	YMR192W
GO:0006887	IEA	YMR192W
GO:0006886	IBA	YOR070C
GO:0031338	IBA	YOR070C
GO:0090630	IBA	YOR070C
GO:0016192	IDA	YOR070C
GO:0016192	IGI	YPL249C
GO:0006888	IGI	YPL249C
GO:0006888	IPI	YPL249C
GO:0006810	IEA	YPL249C
GO:0006887	IEA	YPL249C
GO:0090630	IBA	YPL249C
GO:0006886	IBA	YPL249C
GO:0031338	IBA	YPL249C
GO:0016192	IEA	YPL249C
GO:0015031	IEA	YPL249C
GO:0090630	IBA	YJL044C
GO:0006886	ISS	YJL044C
GO:0031338	IBA	YJL044C
GO:0006886	IBA	YJL044C
GO:0016192	IDA	YDL234C
GO:0006886	IBA	YDL234C
GO:0031338	IBA	YDL234C
GO:0032889	IMP	YDL234C
GO:0090630	IBA	YDL234C
GO:0016192	IGI	YFL027C
GO:0043547	IEA	YFL027C
GO:0006888	IBA	YFL027C
GO:0006351	IEA	YJL110C
GO:0030154	IBA	YJL110C
GO:0006355	IEA	YJL110C
GO:0045944	IEA	YJL110C
GO:0006366	IEA	YJL110C
GO:0090295	IMP	YJL110C
GO:0090295	IGI	YJL110C
GO:0000122	IMP	YJL110C
GO:0051457	IPI	YJL110C
GO:0061402	IMP	YPR008W
GO:0006351	IEA	YPR008W
GO:0006878	IBA	YPR008W
GO:0045944	IMP	YPR008W
GO:0045944	IDA	YPR008W
GO:0071280	IEA	YPR008W
GO:0006355	IEA	YPR008W
GO:0036003	IMP	YPR008W
GO:0006879	IBA	YPR008W
GO:0045944	IMP	YFL031W
GO:0045944	IDA	YFL031W
GO:0010674	IMP	YFL031W
GO:0010674	IDA	YFL031W
GO:0030968	IMP	YFL031W
GO:0006355	IEA	YFL031W
GO:0034976	IMP	YFL031W
GO:0006351	IEA	YFL031W
GO:0006986	IEA	YFL031W
GO:0006990	IMP	YFL031W
GO:0009651	IGI	YPR005C
GO:0045944	IMP	YPR005C
GO:0009651	IMP	YPR005C
GO:0030003	IMP	YJL165C
GO:0030003	IGI	YJL165C
GO:0034613	IGI	YJL165C
GO:0006470	IMP	YJL165C
GO:0006468	IDA	YJL165C
GO:0035556	IBA	YJL165C
GO:0006468	IEA	YJL165C
GO:0016310	IEA	YJL165C
GO:0009651	IMP	YOL089C
GO:0006351	IEA	YOL089C
GO:0045944	IMP	YOL089C
GO:0006355	IEA	YOL089C
GO:0009117	IEA	YJR069C
GO:0009217	IDA	YJR069C
GO:0009217	IMP	YJR069C
GO:0009213	IDA	YJR069C
GO:0009213	IMP	YJR069C
GO:0009143	IEA	YJR069C
GO:0006366	IEA	YLR256W
GO:0006351	IEA	YLR256W
GO:0006355	IEA	YLR256W
GO:0043457	IGI	YLR256W
GO:0043457	IMP	YLR256W
GO:0071169	IMP	YLR256W
GO:0000436	IMP	YLR256W
GO:0061428	IMP	YLR256W
GO:0006355	IEA	YGL237C
GO:0006351	IEA	YGL237C
GO:0006366	IEA	YGL237C
GO:0043457	IMP	YGL237C
GO:0000436	IDA	YGL237C
GO:0000436	IDA	YBL021C
GO:0043457	IMP	YBL021C
GO:0006355	IEA	YBL021C
GO:0006351	IEA	YBL021C
GO:0006366	IEA	YBL021C
GO:0006351	IEA	YKL109W
GO:0006355	IEA	YKL109W
GO:0043457	IMP	YKL109W
GO:0000436	IMP	YKL109W
GO:0006366	IEA	YKL109W
GO:0000436	IMP	YOR358W
GO:0006351	IEA	YOR358W
GO:0006355	IEA	YOR358W
GO:0006366	IEA	YOR358W
GO:0043457	IGI	YOR358W
GO:0006364	IMP	YMR290C
GO:1990417	IMP	YMR290C
GO:0042254	IEA	YMR290C
GO:0000462	IMP	YMR290C
GO:0006364	IEA	YMR290C
GO:0010501	IBA	YMR290C
GO:0000463	IMP	YMR290C
GO:0042273	IMP	YMR290C
GO:0042274	IMP	YMR290C
GO:0016569	IEA	YPL001W
GO:0016573	IDA	YPL001W
GO:0016573	IMP	YPL001W
GO:0006348	IGI	YPL001W
GO:0006348	IEA	YPL001W
GO:0016573	IEA	YPL001W
GO:0006325	IEA	YPL001W
GO:0006281	IEA	YPL001W
GO:0006974	IEA	YPL001W
GO:0043967	IEA	YPL001W
GO:0016569	IEA	YEL056W
GO:0016573	IMP	YEL056W
GO:0006333	IDA	YEL056W
GO:0006348	IGI	YEL056W
GO:0016573	IDA	YEL056W
GO:0055114	IEA	YCL026C-B
GO:0008150	ND	YCL026C-B
GO:0034599	IEA	YCL026C-B
GO:0070651	IMP	YKR084C
GO:0006414	IEA	YKR084C
GO:0045727	IMP	YKR084C
GO:0032790	IDA	YKR084C
GO:0070966	IGI	YKR084C
GO:0006417	IEA	YKR084C
GO:0006412	IEA	YKR084C
GO:0000746	IEA	YDL223C
GO:0000753	IMP	YDL223C
GO:0008360	IEA	YDL223C
GO:0006364	IMP	YJL033W
GO:0006364	IEA	YJL033W
GO:0010501	IBA	YJL033W
GO:0042254	IEA	YJL033W
GO:0032781	IEA	YNL281W
GO:0006457	IPI	YNL281W
GO:0006457	IMP	YNL281W
GO:0006457	IGI	YNL281W
GO:0034605	IEP	YNL281W
GO:0030154	IBA	YCR065W
GO:0045944	IDA	YCR065W
GO:0007005	IMP	YCR065W
GO:0034599	IMP	YCR065W
GO:0006355	IEA	YCR065W
GO:0009653	IBA	YCR065W
GO:0006351	IEA	YCR065W
GO:0051300	IGI	YCR065W
GO:0000462	IMP	YLR192C
GO:0002181	ISS	YLR192C
GO:0002181	IPI	YLR192C
GO:0006412	IEA	YLR192C
GO:0006413	IEA	YLR192C
GO:0032508	IEA	YKL017C
GO:0006273	IC	YKL017C
GO:0031047	IMP	YNL021W
GO:0001308	IMP	YNL021W
GO:0006355	IEA	YNL021W
GO:0006351	IEA	YNL021W
GO:0070932	IEA	YNL021W
GO:0000122	IMP	YNL021W
GO:0001308	IGI	YNL021W
GO:0031938	IMP	YNL021W
GO:0016575	IMP	YNL021W
GO:0016575	IDA	YNL021W
GO:0010621	IGI	YNL021W
GO:0045944	IMP	YNL021W
GO:0010978	IGI	YNL021W
GO:0010978	IMP	YNL021W
GO:0016569	IEA	YNL021W
GO:0045944	IBA	YDR295C
GO:0031047	IMP	YDR295C
GO:0016575	IDA	YDR295C
GO:0006351	IEA	YDR295C
GO:0016575	IEA	YDR295C
GO:0016575	IMP	YDR295C
GO:0010978	IGI	YDR295C
GO:0010978	IMP	YDR295C
GO:0006355	IEA	YDR295C
GO:0016569	IEA	YDR295C
GO:0000122	IMP	YDR295C
GO:0016575	IDA	YPR179C
GO:0006355	IEA	YPR179C
GO:0016569	IEA	YPR179C
GO:0016575	IEA	YPR179C
GO:0006351	IEA	YPR179C
GO:0010978	IMP	YPR179C
GO:0016575	IMP	YPR179C
GO:0007059	IMP	YPR179C
GO:0000122	IMP	YPR179C
GO:0031047	IMP	YPR179C
GO:0043086	IEA	YDR014W-A
GO:0007130	IGI	YDR014W-A
GO:1903873	IDA	YDR014W-A
GO:0045950	IDA	YDR014W-A
GO:0045950	IGI	YDR014W-A
GO:0045950	IMP	YDR014W-A
GO:0006310	IEA	YDR014W-A
GO:0006974	IEA	YDR014W-A
GO:0006281	IEA	YDR014W-A
GO:0051321	IEA	YDR014W-A
GO:0006414	IGI	YNL014W
GO:0006414	IEA	YNL014W
GO:0006412	IEA	YNL014W
GO:0008150	ND	YDR458C
GO:0006998	IBA	YDR458C
GO:0070197	IBA	YDR458C
GO:0007004	IMP	YBL032W
GO:0006810	IEA	YBL032W
GO:0006417	IEA	YBL032W
GO:0016569	IEA	YBL032W
GO:0008298	IDA	YBL032W
GO:0000723	IGI	YBL032W
GO:0048255	IGI	YBL032W
GO:0048255	IMP	YBL032W
GO:0051028	IEA	YBL032W
GO:0008298	IMP	YBL032W
GO:0036205	IMP	YKR017C
GO:0000209	IBA	YKR017C
GO:0016574	IDA	YKR017C
GO:0016567	IEA	YKR017C
GO:0032436	IBA	YKR017C
GO:0042787	IBA	YKR017C
GO:0016574	IDA	YDR266C
GO:0036205	IMP	YDR266C
GO:0016567	IEA	YDR266C
GO:0006782	IEA	YDR232W
GO:0033014	IEA	YDR232W
GO:0009058	IEA	YDR232W
GO:0006783	IMP	YDR232W
GO:0008152	IEA	YDR232W
GO:0006783	IEA	YDR232W
GO:0006782	IEA	YDR047W
GO:0006783	IEA	YDR047W
GO:0006783	IMP	YDR047W
GO:0006779	IEA	YDR047W
GO:0006779	IEA	YDR044W
GO:0055114	IEA	YDR044W
GO:0006783	IEA	YDR044W
GO:0006783	IMP	YDR044W
GO:0006782	IEA	YDR044W
GO:0055114	IEA	YER014W
GO:0006783	IMP	YER014W
GO:0006779	IEA	YER014W
GO:0006783	IEA	YER014W
GO:0006782	IEA	YER014W
GO:0006783	IEA	YOR176W
GO:0006779	IEA	YOR176W
GO:0006783	IMP	YOR176W
GO:0006783	IMP	YGL040C
GO:0006783	IEA	YGL040C
GO:0033014	IEA	YGL040C
GO:0006782	IEA	YGL040C
GO:0006779	IEA	YGL040C
GO:1904983	IGI	YDL119C
GO:0055085	IEA	YDL119C
GO:1904983	IMP	YDL119C
GO:0006783	IMP	YDL119C
GO:0006810	IEA	YDL119C
GO:0006839	IBA	YDL119C
GO:0006783	IGI	YDL119C
GO:0033014	IEA	YDL205C
GO:0018160	IEA	YDL205C
GO:0006779	IEA	YDL205C
GO:0006783	IMP	YDL205C
GO:0006783	IEA	YDL205C
GO:0006782	IEA	YDL205C
GO:0006782	IEA	YOR278W
GO:0006779	IEA	YOR278W
GO:0006780	IBA	YOR278W
GO:0006783	IMP	YOR278W
GO:0006783	IEA	YOR278W
GO:0033014	IEA	YOR278W
GO:0007029	IGI	YOR227W
GO:0006412	IEA	YMR293C
GO:0070681	IDA	YMR293C
GO:0007029	IGI	YMR293C
GO:0015918	IMP	YOR237W
GO:0006897	IGI	YOR237W
GO:0008202	IEA	YOR237W
GO:0006887	IGI	YOR237W
GO:0030011	IGI	YOR237W
GO:0034727	IGI	YOR237W
GO:0006694	IEA	YOR237W
GO:0015918	IDA	YOR237W
GO:0016126	IEA	YOR237W
GO:0006629	IEA	YOR237W
GO:0015918	IGI	YOR237W
GO:0006633	IGI	YMR207C
GO:0006631	IEA	YMR207C
GO:0008152	IEA	YMR207C
GO:2001295	IEA	YMR207C
GO:0006633	IEA	YMR207C
GO:0006629	IEA	YMR207C
GO:0055114	IEA	YMR110C
GO:0006665	IMP	YMR110C
GO:0032180	IMP	YMR110C
GO:0006081	IMP	YMR110C
GO:0046185	IMP	YMR110C
GO:0006081	IEA	YMR110C
GO:0016573	IDA	YPL254W
GO:0006325	IDA	YPL254W
GO:0043966	IBA	YPL254W
GO:0006355	IEA	YPL254W
GO:0006357	IBA	YPL254W
GO:0006351	IEA	YPL254W
GO:0006366	IMP	YPL254W
GO:0006268	IDA	YGL251C
GO:0007131	IMP	YGL251C
GO:0010501	IBA	YGL251C
GO:0007129	IMP	YGL251C
GO:0007129	IGI	YGL251C
GO:0051321	IDA	YGL251C
GO:0008150	ND	YGR187C
GO:0034729	IMP	YBR009C
GO:0061587	IMP	YBR009C
GO:0006334	IEA	YBR009C
GO:0006334	IBA	YBR009C
GO:0043935	IMP	YBR009C
GO:0006333	TAS	YBR009C
GO:0043935	IMP	YNL030W
GO:0034729	IMP	YNL030W
GO:0006333	TAS	YNL030W
GO:0031936	IGI	YPL127C
GO:0030261	IMP	YPL127C
GO:0006334	IEA	YPL127C
GO:0045910	IMP	YPL127C
GO:0045910	IGI	YPL127C
GO:0006355	IMP	YPL127C
GO:0070911	IMP	YBR010W
GO:0006334	IBA	YBR010W
GO:0009303	IMP	YBR010W
GO:0043935	IMP	YBR010W
GO:0006333	TAS	YBR010W
GO:0070911	IMP	YNL031C
GO:0007094	IGI	YNL031C
GO:0043935	IMP	YNL031C
GO:0009303	IMP	YNL031C
GO:0006333	TAS	YNL031C
GO:0006355	IEA	YLL022C
GO:0006334	IDA	YLL022C
GO:0006348	IGI	YLL022C
GO:0016573	IDA	YLL022C
GO:0016573	IPI	YLL022C
GO:0016569	IEA	YLL022C
GO:0006351	IEA	YLL022C
GO:0006281	IEA	YDR317W
GO:0006974	IEA	YDR317W
GO:0006281	IGI	YDR317W
GO:0003333	IEA	YGR191W
GO:0089709	IEA	YGR191W
GO:0006828	IMP	YGR191W
GO:0015817	IMP	YGR191W
GO:0006810	IEA	YGR191W
GO:0006865	IEA	YGR191W
GO:0055085	IEA	YGR191W
GO:0016569	IEA	YBL008W
GO:0006368	IGI	YBL008W
GO:0006336	IDA	YBL008W
GO:0006351	IEA	YBL008W
GO:0006355	IEA	YBL008W
GO:0000122	IDA	YBL008W
GO:0006325	IEA	YBL008W
GO:0031935	IBA	YBL008W
GO:0006368	IGI	YOR038C
GO:0006336	IDA	YOR038C
GO:0006355	IEA	YOR038C
GO:0006351	IEA	YOR038C
GO:0000122	IDA	YOR038C
GO:0006325	IEA	YOR038C
GO:0031935	IBA	YOR038C
GO:0016569	IEA	YOR038C
GO:0006368	IGI	YJR140C
GO:0006336	IDA	YJR140C
GO:0006336	IEA	YJR140C
GO:0006351	IEA	YJR140C
GO:0071930	IMP	YJR140C
GO:0035066	IMP	YJR140C
GO:0006355	IEA	YJR140C
GO:0000105	IEA	YER055C
GO:0008652	IEA	YER055C
GO:0000105	IMP	YER055C
GO:0000105	IEA	YFR025C
GO:0016311	IEA	YFR025C
GO:0008652	IEA	YFR025C
GO:0000105	IMP	YFR025C
GO:0000105	IDA	YOR202W
GO:0000105	IMP	YOR202W
GO:0008652	IEA	YOR202W
GO:0000105	IEA	YOR202W
GO:0008152	IEA	YCL030C
GO:0000105	IEA	YCL030C
GO:0000105	IMP	YCL030C
GO:0008652	IEA	YCL030C
GO:0055114	IEA	YCL030C
GO:0000105	IMP	YIL116W
GO:0000105	IEA	YIL116W
GO:0008152	IEA	YIL116W
GO:0009058	IEA	YIL116W
GO:0008652	IEA	YIL116W
GO:0008652	IEA	YIL020C
GO:0000105	IMP	YIL020C
GO:0000162	IBA	YIL020C
GO:0000105	IGI	YIL020C
GO:0000105	IEA	YIL020C
GO:0008152	IEA	YIL020C
GO:0006541	IEA	YBR248C
GO:0000105	IMP	YBR248C
GO:0008152	IEA	YBR248C
GO:0000105	IEA	YBR248C
GO:0008652	IEA	YBR248C
GO:0000492	IMP	YJR055W
GO:0000463	IMP	YJR055W
GO:0000282	IMP	YDR420W
GO:0001402	IBA	YDR420W
GO:0006972	IGI	YDR420W
GO:0007232	IPI	YDR420W
GO:0007232	IGI	YDR420W
GO:0031505	IMP	YDR420W
GO:0006075	IMP	YDR420W
GO:0032781	IEA	YMR161W
GO:0030433	IMP	YMR161W
GO:0030433	IGI	YMR161W
GO:0031505	IGI	YDR528W
GO:0071555	IEA	YDR528W
GO:0008150	ND	YER057C
GO:0008299	IEA	YML075C
GO:0006694	IEA	YML075C
GO:0015936	IEA	YML075C
GO:0055114	IEA	YML075C
GO:0006629	IEA	YML075C
GO:0008299	IBA	YML075C
GO:0006696	IMP	YML075C
GO:0019287	IC	YML075C
GO:0016126	IEA	YML075C
GO:0008202	IEA	YML075C
GO:0006696	IBA	YLR450W
GO:0008299	IBA	YLR450W
GO:0015936	IEA	YLR450W
GO:0055114	IEA	YLR450W
GO:0016126	IEA	YLR450W
GO:0006696	ISA	YLR450W
GO:0008299	IEA	YLR450W
GO:0006694	IEA	YLR450W
GO:0006629	IEA	YLR450W
GO:0008202	IEA	YLR450W
GO:0000002	IMP	YOL095C
GO:0006974	IEA	YOL095C
GO:0006281	IEA	YOL095C
GO:0032508	IEA	YOL095C
GO:0032042	IMP	YOL095C
GO:0007531	IEA	YCL066W
GO:0006351	IEA	YCL066W
GO:0006355	IEA	YCL066W
GO:0045895	IEA	YCL066W
GO:0006357	ISA	YCL066W
GO:0007532	ISA	YCL066W
GO:0006355	IEA	YCL067C
GO:0001198	ISA	YCL067C
GO:0006351	IEA	YCL067C
GO:0000122	IEA	YCL067C
GO:0090579	IDA	YDR174W
GO:0001174	IMP	YDR174W
GO:0030261	IMP	YDR174W
GO:0006351	IEA	YDR174W
GO:0060962	IMP	YDR174W
GO:0060962	IGI	YDR174W
GO:0006356	IGI	YDR174W
GO:0006356	IMP	YDR174W
GO:0006355	IEA	YDR174W
GO:0006323	IDA	YDR174W
GO:0007532	IDA	YCR097W
GO:1903507	IEA	YCR097W
GO:0006355	IEA	YCR097W
GO:0006351	IEA	YCR097W
GO:0008150	ND	YCR096C
GO:0006351	IEA	YOR032C
GO:0006355	IEA	YOR032C
GO:0007124	IGI	YOR032C
GO:0007124	IGI	YJR147W
GO:0006355	IEA	YJR147W
GO:0018216	IDA	YBR034C
GO:0032259	IEA	YBR034C
GO:0006479	IEA	YBR034C
GO:0018216	IMP	YBR034C
GO:0032968	IMP	YBR034C
GO:0060567	IMP	YBR034C
GO:0006406	IMP	YBR034C
GO:0034969	IEA	YBR034C
GO:0035247	IEA	YBR034C
GO:0019919	IEA	YBR034C
GO:0006788	IBA	YLR205C
GO:0055114	IEA	YLR205C
GO:0042167	IMP	YLR205C
GO:0006879	ISS	YLR205C
GO:0006979	IMP	YLR205C
GO:0006979	IGI	YLR205C
GO:0055072	IBA	YLR205C
GO:0006788	IEA	YLR205C
GO:0006865	IEA	YGL077C
GO:0003333	IEA	YGL077C
GO:0034229	IGI	YGL077C
GO:0015871	IGI	YGL077C
GO:0031460	IMP	YGL077C
GO:0015807	IEA	YGL077C
GO:0055085	IEA	YGL077C
GO:1900749	IMP	YGL077C
GO:1902270	IEA	YGL077C
GO:1902475	IEA	YGL077C
GO:0015871	IMP	YGL077C
GO:0006810	IEA	YGL077C
GO:0009117	IDA	YDL125C
GO:0009164	IMP	YDR305C
GO:0006974	IMP	YOR258W
GO:0006974	IGI	YOR258W
GO:0006281	IEA	YOR258W
GO:0090305	IEA	YOR258W
GO:0006974	IEA	YOR258W
GO:0016539	IEA	YDL227C
GO:0030908	IEA	YDL227C
GO:0000728	IDA	YDL227C
GO:0007533	IMP	YDL227C
GO:0097502	IEA	YJR075W
GO:0006491	IBA	YJR075W
GO:0006080	TAS	YJR075W
GO:0000032	TAS	YJR075W
GO:0000281	IGI	YMR032W
GO:0007049	IEA	YMR032W
GO:0006974	IMP	YMR032W
GO:0000281	IMP	YMR032W
GO:0090339	IMP	YMR032W
GO:0000917	IMP	YMR032W
GO:0051301	IEA	YMR032W
GO:0090339	IGI	YMR032W
GO:0061393	IMP	YLR113W
GO:0034605	IMP	YLR113W
GO:0006972	IMP	YLR113W
GO:0007231	IMP	YLR113W
GO:0051403	IBA	YLR113W
GO:0006468	IDA	YLR113W
GO:0007186	IBA	YLR113W
GO:0045944	IDA	YLR113W
GO:0046685	IGI	YLR113W
GO:0046685	IMP	YLR113W
GO:0016241	IMP	YLR113W
GO:0006468	IEA	YLR113W
GO:0071470	IMP	YLR113W
GO:0034599	IBA	YLR113W
GO:0061392	IDA	YLR113W
GO:0033262	IDA	YLR113W
GO:0071310	IBA	YLR113W
GO:0006355	IEA	YLR113W
GO:0006351	IEA	YLR113W
GO:0016310	IEA	YLR113W
GO:0098655	IEA	YNR055C
GO:0006812	IMP	YNR055C
GO:0015850	IMP	YNR055C
GO:0055085	IEA	YNR055C
GO:0006810	IEA	YNR055C
GO:0009097	IEA	YDR158W
GO:0009085	IEA	YDR158W
GO:0009086	IEA	YDR158W
GO:0009088	IEA	YDR158W
GO:0055114	IEA	YDR158W
GO:0008652	IEA	YDR158W
GO:0009089	IEA	YDR158W
GO:0006531	IEA	YDR158W
GO:0006520	IEA	YDR158W
GO:0009086	IMP	YDR158W
GO:0009090	IMP	YDR158W
GO:0009088	IMP	YDR158W
GO:0009089	IEA	YER052C
GO:0009086	IMP	YER052C
GO:0016310	IEA	YER052C
GO:0009088	IEA	YER052C
GO:0008652	IEA	YER052C
GO:0009089	IBA	YER052C
GO:0009088	IMP	YER052C
GO:0009088	IDA	YER052C
GO:0009090	IMP	YER052C
GO:0009082	IEA	YJR139C
GO:0009097	IEA	YJR139C
GO:0009086	IEA	YJR139C
GO:0009088	IEA	YJR139C
GO:0008652	IEA	YJR139C
GO:0055114	IEA	YJR139C
GO:0009090	IMP	YJR139C
GO:0009088	IMP	YJR139C
GO:0009086	IMP	YJR139C
GO:0006520	IEA	YJR139C
GO:0016310	IEA	YJR139C
GO:0051321	IEA	YIL072W
GO:0051598	IGI	YIL072W
GO:0007130	IMP	YIL072W
GO:0007129	IEA	YIL072W
GO:0007130	IEA	YIL072W
GO:0051598	IEA	YIL072W
GO:0007129	IMP	YIL072W
GO:0051321	IEA	YGL033W
GO:0007131	IEA	YGL033W
GO:0006310	IEA	YGL033W
GO:0007131	IMP	YGL033W
GO:0007129	IMP	YGL033W
GO:0007009	IMP	YMR251W-A
GO:0070932	IEA	YPR068C
GO:0006355	IEA	YPR068C
GO:0061587	IMP	YPR068C
GO:0006351	IEA	YPR068C
GO:0070933	IMP	YPR068C
GO:0034983	IDA	YPR068C
GO:0034983	IMP	YPR068C
GO:0034983	IPI	YPR068C
GO:0045944	IMP	YPR068C
GO:0016569	IEA	YPR068C
GO:0016569	IEA	YGL194C
GO:0016575	IEA	YGL194C
GO:0006325	ISS	YGL194C
GO:0016575	IDA	YGL194C
GO:0045835	IMP	YGL194C
GO:0006355	ISS	YGL194C
GO:0006355	IMP	YGL194C
GO:0032874	IMP	YGL194C
GO:0070932	IEA	YGL194C
GO:0006351	IEA	YGL194C
GO:0006355	IEA	YGL194C
GO:0006351	IEA	YPL116W
GO:0045944	IMP	YPL116W
GO:0000083	IGI	YPL116W
GO:0000083	IPI	YPL116W
GO:0016575	IDA	YPL116W
GO:0070932	IEA	YPL116W
GO:0006355	IEA	YPL116W
GO:0016569	IEA	YPL116W
GO:0016575	IDA	YIL112W
GO:0045835	IPI	YIL112W
GO:0016567	IEA	YIL112W
GO:0061393	IMP	YMR172W
GO:0061393	IGI	YMR172W
GO:0006355	IEA	YMR172W
GO:0051123	IDA	YMR172W
GO:0051123	IMP	YMR172W
GO:0072363	IBA	YMR172W
GO:0006351	IEA	YMR172W
GO:0045944	IMP	YMR172W
GO:0045944	IGI	YMR172W
GO:0071475	IMP	YMR172W
GO:0071475	IGI	YMR172W
GO:0060963	IBA	YMR172W
GO:0015031	IEA	YKL084W
GO:0045041	IMP	YKL084W
GO:0006810	IEA	YKL084W
GO:0045041	IPI	YKL084W
GO:0016569	IEA	YPR193C
GO:0051289	IDA	YPR193C
GO:0016573	ISS	YPR193C
GO:0070458	IMP	YEL066W
GO:0046416	IMP	YEL066W
GO:0016573	IEA	YEL066W
GO:0006351	IEA	YBR215W
GO:0006368	IGI	YBR215W
GO:0006336	IDA	YBR215W
GO:0000083	IMP	YBR215W
GO:0016569	IEA	YBR215W
GO:0006355	IEA	YBR215W
GO:0031505	IGI	YOL155C
GO:0071555	IEA	YOL155C
GO:0032259	IEA	YIL110W
GO:0000027	IMP	YIL110W
GO:0045903	IMP	YIL110W
GO:0042038	IMP	YIL110W
GO:0006351	IEA	YDR138W
GO:0031124	IMP	YDR138W
GO:0006283	IMP	YDR138W
GO:0006368	IMP	YDR138W
GO:0006974	IMP	YDR138W
GO:0006406	IMP	YDR138W
GO:0006406	IGI	YDR138W
GO:0006310	IMP	YDR138W
GO:0006355	IEA	YDR138W
GO:0045943	IMP	YDR138W
GO:2001209	IMP	YDR138W
GO:0009116	IEA	YDR399W
GO:0032263	IDA	YDR399W
GO:0032264	IDA	YDR399W
GO:0032264	IEA	YDR399W
GO:0032263	IMP	YDR399W
GO:0032263	IGI	YDR399W
GO:0006166	IEA	YDR399W
GO:0000462	NAS	HRA1
GO:0016973	IPI	YNL004W
GO:0071028	IMP	YNL004W
GO:0030970	IMP	YOL013C
GO:0000209	IBA	YOL013C
GO:0042787	IBA	YOL013C
GO:0016567	IEA	YOL013C
GO:0030433	IMP	YOL013C
GO:0031505	IGI	YOL013C
GO:0030433	IPI	YOL013C
GO:0051865	IDA	YOL013C
GO:0030970	IDA	YOL013C
GO:0030968	IMP	YOL013C
GO:0030433	IEA	YOL013C
GO:0030970	IMP	YLR207W
GO:0016567	IEA	YLR207W
GO:0030433	IDA	YLR207W
GO:0006613	IPI	YLR301W
GO:0006873	IMP	YOR267C
GO:0016310	IEA	YOR267C
GO:0006468	IDA	YOR267C
GO:0006468	IEA	YOR267C
GO:0035556	IBA	YOR267C
GO:0006873	IGI	YOR267C
GO:0006378	IDA	YOL123W
GO:0098789	IDA	YOL123W
GO:0072423	IMP	YOL123W
GO:0006397	IEA	YOL123W
GO:0000184	IEA	YOL123W
GO:0006378	IMP	YOL123W
GO:0006289	IGI	YDR291W
GO:0006289	IPI	YDR291W
GO:0010501	IBA	YDR291W
GO:0006974	IEA	YDR291W
GO:0006281	IEA	YDR291W
GO:0000733	IDA	YDR291W
GO:0032508	IDA	YDR291W
GO:0006281	IMP	YPL204W
GO:0006468	IDA	YPL204W
GO:0042274	IMP	YPL204W
GO:0038083	IDA	YPL204W
GO:0042273	IMP	YPL204W
GO:2001159	IMP	YPL204W
GO:0006468	IMP	YPL204W
GO:0018108	IDA	YPL204W
GO:0060628	IMP	YPL204W
GO:2000370	IMP	YPL204W
GO:0051455	IMP	YPL204W
GO:0016310	IEA	YPL204W
GO:0002098	IMP	YPL204W
GO:0006468	IEA	YPL204W
GO:0030242	IMP	YPL204W
GO:0060628	IDA	YPL204W
GO:0042274	IDA	YPL204W
GO:0032880	IMP	YPL204W
GO:0006281	IEA	YPL204W
GO:0008360	IBA	YPL204W
GO:0006974	IEA	YPL204W
GO:0048280	IMP	YPL204W
GO:0000045	IMP	YPL204W
GO:0018105	IBA	YPL204W
GO:0042787	IMP	YOL133W
GO:0031146	IDA	YOL133W
GO:0045116	IBA	YOL133W
GO:0006974	IEA	YOL133W
GO:0006281	IEA	YOL133W
GO:0051301	IEA	YOL133W
GO:0016567	IEA	YOL133W
GO:0000082	IMP	YOL133W
GO:0042787	IDA	YOL133W
GO:0007049	IEA	YOL133W
GO:0071406	IMP	YLR097C
GO:0031146	ISA	YLR097C
GO:0031146	IGI	YLR097C
GO:0016567	IEA	YLR097C
GO:0006457	IMP	YMR186W
GO:0006458	ISS	YMR186W
GO:0042026	ISS	YMR186W
GO:0043248	IMP	YMR186W
GO:0043248	IPI	YMR186W
GO:0000723	IMP	YMR186W
GO:0006950	IEA	YMR186W
GO:0006457	IEA	YMR186W
GO:0000492	IMP	YMR186W
GO:0034605	IMP	YMR186W
GO:0006623	IMP	YHL002W
GO:1904669	IMP	YHL002W
GO:0045324	IMP	YHL002W
GO:0006623	IPI	YHL002W
GO:0006810	IEA	YHL002W
GO:0006886	IEA	YHL002W
GO:0015031	IEA	YHL002W
GO:0009408	IMP	YGL073W
GO:0006357	IDA	YGL073W
GO:0070202	IMP	YGL073W
GO:0006355	IEA	YGL073W
GO:0045944	IMP	YGL073W
GO:0032007	IMP	YGL073W
GO:0006351	IEA	YGL073W
GO:0000245	IPI	YMR288W
GO:0000245	ISS	YMR288W
GO:0008380	IEA	YMR288W
GO:0000398	IPI	YMR288W
GO:0006397	IEA	YMR288W
GO:0006397	IEA	YOR319W
GO:0000398	IPI	YOR319W
GO:0000398	IMP	YOR319W
GO:0051301	IEA	YKL138C-A
GO:0007059	IEA	YKL138C-A
GO:0008608	IDA	YKL138C-A
GO:0031116	IDA	YKL138C-A
GO:0051987	IDA	YKL138C-A
GO:1990758	IBA	YKL138C-A
GO:0007049	IEA	YKL138C-A
GO:0044257	IMP	YKL101W
GO:0000086	IGI	YKL101W
GO:0000086	IMP	YKL101W
GO:0006468	IDA	YKL101W
GO:0006468	IMP	YKL101W
GO:0035556	IBA	YKL101W
GO:0018105	IMP	YKL101W
